COMID,CatAreaSqKm,WsAreaSqKm,CatPctFull,WsPctFull,BFICat,BFIWs
17485011,2.9313,581.4918,100.0,100.0,59.0,56.6616
17485051,7.2522,509.4828,100.0,100.0,58.0,56.4546
17485307,9.54,311.9418,100.0,100.0,59.1015,55.4126
17482931,1.836,8.2314,100.0,100.0,53.9985,52.9629
17484375,0.2286,264.6477,100.0,100.0,57.0,55.7936
17485067,17.1243,51.651,100.0,100.0,56.6746,56.1281
17485099,1.233,58.2885,100.0,100.0,57.0,56.9892
17484615,6.8418,6050.907,100.0,100.0,57.2701,54.1273
940180069,0.1458,97.0011,100.0,100.0,55.0,56.7061
17483445,3.1914,11451.5001,100.0,100.0,63.0203,55.9315
17484659,12.5154,199.7352,100.0,100.0,55.0721,53.5019
17482005,1.8171,98.2998,100.0,100.0,54.7563,53.8211
17482069,0.6867,738.711,100.0,100.0,55.0,52.8785
17495231,40.8843,275.8302,100.0,100.0,54.3192,54.4916
17496069,2.1906,73.2735,100.0,100.0,57.0,56.9954
17495355,3.5397,76.8132,100.0,100.0,56.9464,56.9932
17496013,33.543,39.8016,100.0,100.0,54.9827,54.8787
17483011,7.4943,7.4943,100.0,100.0,56.0564,56.0564
17482165,6.5007,612.3276,100.0,100.0,54.2654,52.6447
17482647,0.0198,264.4191,100.0,100.0,57.0,55.7926
17482085,1.7955,25.8705,100.0,100.0,52.0,52.2524
17482503,1.0323,6311.9214,100.0,100.0,58.8047,54.346
17496053,0.0225,59.7744,100.0,100.0,56.0,57.1336
17485473,0.4185,6928.3332,100.0,100.0,60.0,54.512
17482183,2.7252,4.2993,100.0,100.0,53.8481,53.5487
17485365,13.9464,171.8424,100.0,100.0,56.9717,56.2533
17482427,0.0063,39.2697,100.0,100.0,54.0,52.2674
17484503,2.6361,5733.0216,100.0,100.0,54.5189,54.1186
17483425,1.0476,11454.3,100.0,100.0,63.0,55.9332
17484951,3.4794,3.4794,100.0,100.0,53.0,53.0
17483503,7.8615,7.8615,100.0,100.0,64.0286,64.0286
17485021,0.1089,575.0487,100.0,100.0,59.0,56.6356
17497539,0.0522,20.358,100.0,100.0,58.0,59.6479
17485467,1.1322,5781.924,100.0,100.0,55.9928,54.1264
17496045,0.6201,62.7111,100.0,100.0,56.0,57.4585
17482953,2.3427,91.6434,100.0,100.0,54.8317,53.743
17486815,9.198,9.198,100.0,100.0,56.9703,56.9703
17483571,5.3118,5.3118,100.0,100.0,64.0,64.0
17482255,0.9162,37.4364,100.0,100.0,57.9882,56.0695
17495685,0.0279,20.3859,100.0,100.0,58.0,59.6457
17482541,2.2419,2.2419,100.0,100.0,53.0,53.0
17482257,2.8323,36.5202,100.0,100.0,56.2761,56.0214
17485933,6.1956,44.8308,100.0,100.0,62.1026,61.7636
17483441,4.7907,18.2187,100.0,100.0,58.2485,60.0007
17494197,0.6723,0.6723,100.0,100.0,56.0,56.0
17483453,0.6471,11442.5955,100.0,100.0,63.0,55.926
17485315,19.1889,30.2022,100.0,100.0,54.0628,54.0399
17482933,0.567,34.5177,100.0,100.0,54.0,53.4655
17485437,0.0135,6.3171,100.0,100.0,58.0,57.3909
17485025,0.009,568.2141,100.0,100.0,59.0,56.6101
17483567,9.1566,1390.4712,100.0,100.0,60.9484,54.6446
17483565,0.6381,9370.8909,100.0,100.0,61.0,54.8879
17482485,4.6449,6321.8403,100.0,100.0,58.5728,54.3529
17482935,13.4226,13.4226,100.0,100.0,54.0,54.0
17485465,12.3318,5680.2303,100.0,100.0,52.5931,54.122
17484533,3.9672,5692.7835,100.0,100.0,53.6992,54.1217
17496009,33.7248,118.3527,100.0,100.0,54.1758,54.3484
17483619,0.819,36.261,100.0,100.0,64.9407,64.0898
17482599,2.6766,6177.8421,100.0,100.0,58.2929,54.2691
17482445,5.3433,15.6951,100.0,100.0,56.2929,56.1267
17483021,17.1873,38.5038,100.0,100.0,57.0,56.6385
17484811,8.7678,64.5111,100.0,100.0,53.2722,52.9322
17493573,59.2344,265.4478,100.0,100.0,49.4504,49.6476
17484903,0.1566,2.349,100.0,100.0,59.0,58.3651
17497537,0.0891,8.388,100.0,100.0,57.0909,56.8911
940180101,3.8736,184.158,100.0,100.0,51.7988,53.4441
17482543,6.7824,6.7824,100.0,100.0,52.0,52.0
17482981,3.4623,33.6879,100.0,100.0,56.0,56.0
17494133,7.1568,7.1568,100.0,100.0,54.978,54.978
17483575,20.3814,9547.4196,100.0,100.0,62.8048,55.0207
17485283,14.8941,5764.4109,100.0,100.0,54.8892,54.1231
17484539,2.6856,5776.1316,100.0,100.0,55.0349,54.1249
17495663,2.9322,8.2989,100.0,100.0,57.0749,56.8889
940180081,1.0017,67.2822,100.0,100.0,52.9146,53.6241
940180068,41.6322,96.8553,100.0,100.0,55.5344,56.7087
940180067,0.0117,55.2231,100.0,100.0,55.0,57.5939
17482561,31.2354,7126.1631,100.0,100.0,59.6311,54.6648
17481899,0.4473,26.181,100.0,100.0,54.8873,53.2716
17484765,27.7866,99.4689,100.0,100.0,60.0274,59.2497
17493575,2.6226,209.3886,100.0,100.0,48.5528,49.2624
17482359,1.1997,7127.3628,100.0,100.0,58.0,54.6654
17483665,8.2935,8.2935,100.0,100.0,64.0,64.0
940180075,12.7458,73.5489,100.0,100.0,49.8603,50.9401
17482407,2.9988,61.0002,100.0,100.0,53.7467,52.6783
17482343,9.4959,9.4959,100.0,100.0,54.932,54.932
17481867,3.0312,3.0312,100.0,100.0,52.0,52.0
17482965,7.5312,7.5312,100.0,100.0,52.0,52.0
17483491,0.054,81.8424,100.0,100.0,58.0,59.1297
17482989,3.1725,3.915,100.0,100.0,55.5728,55.6136
17483003,3.6441,3.6441,100.0,100.0,52.8876,52.8876
17481873,4.8123,4.8123,100.0,100.0,51.3955,51.3955
17485313,4.347,178.6266,100.0,100.0,59.2168,56.7959
17482979,12.6981,12.6981,100.0,100.0,56.02,56.02
17483467,0.729,15.3324,100.0,100.0,63.0,62.3294
17484867,5.7438,5.7438,100.0,100.0,59.0,59.0
17483523,2.1708,2.1708,100.0,100.0,61.0174,61.0174
17485027,9.3384,36.7461,100.0,100.0,58.4242,57.8651
17483473,10.1736,94.4496,100.0,100.0,65.4583,64.6333
17484933,8.0973,15.2334,100.0,100.0,57.1258,57.0669
17482175,2.9592,71.1702,100.0,100.0,54.5517,55.0131
17485827,0.0405,1292.6538,100.0,100.0,64.0,59.3359
17483363,13.23,13.23,100.0,100.0,57.8746,57.8746
17484353,1.0719,205.1703,100.0,100.0,57.0,55.5924
17484351,1.6074,1.6074,100.0,100.0,55.7391,55.7391
17484925,0.9081,6.0237,100.0,100.0,59.0,59.0
17484369,1.4706,149.3721,100.0,100.0,57.0,55.1064
17482043,5.7798,9.3654,100.0,100.0,52.2523,52.5423
17482447,0.3285,5.8653,100.0,100.0,53.0,52.9931
17484845,2.6703,80.1783,100.0,100.0,56.6899,55.6983
17482465,2.4363,2.4363,100.0,100.0,55.4078,55.4078
17482357,1.2492,38.7864,100.0,100.0,52.7421,52.6731
17482587,2.8773,2.8773,100.0,100.0,54.0404,54.0404
17486033,0.0612,677.9817,100.0,100.0,61.0,56.9568
17486341,15.4494,917.2764,100.0,100.0,65.4032,58.2433
17482489,1.3374,32.9787,100.0,100.0,57.0,56.822
17485847,1.5804,1292.6133,100.0,100.0,64.0,59.3357
17485915,0.3258,137.8278,100.0,100.0,61.0221,59.6593
17485865,0.2088,2.4201,100.0,100.0,61.0,60.9702
17485829,2.2302,1305.2511,100.0,100.0,63.6994,59.3752
17485363,7.9128,7.9128,100.0,100.0,56.218,56.218
17485391,0.3618,1.9539,100.0,100.0,55.903,55.2464
17482239,2.7657,13.707,100.0,100.0,54.0,53.7567
17484501,9.6156,16.4952,100.0,100.0,55.0,55.0
17486021,0.7002,747.7299,100.0,100.0,61.0,57.19
17484885,3.7386,19.7811,100.0,100.0,59.0,59.0
17485129,5.3577,5.3577,100.0,100.0,55.7245,55.7245
17482467,0.5517,5.1435,100.0,100.0,53.0,52.9921
17485289,5.3226,26.1585,100.0,100.0,59.2029,58.5713
17483923,1.0287,103.5072,100.0,100.0,61.6842,62.4054
17485049,2.7333,32.9733,100.0,100.0,58.0,57.1392
17485729,2.925,30.8601,100.0,100.0,63.0,61.6692
17483031,5.976,19.5669,100.0,100.0,52.0,52.0
17484635,2.4264,28.5849,100.0,100.0,60.4789,58.7333
17485113,1.1484,174.9762,100.0,100.0,57.0,56.0295
24687921,0.0801,0.0801,100.0,100.0,58.0,58.0
17483531,7.3728,7.3728,100.0,100.0,62.9778,62.9778
17483089,1.0296,50.4045,100.0,100.0,58.0,56.6883
17485879,1.4994,15.6942,100.0,100.0,61.0,60.2064
17482381,0.5472,26.7363,100.0,100.0,52.5938,52.7824
17485425,0.8532,16.4556,100.0,100.0,58.0675,57.4286
17485333,7.6653,9.4509,100.0,100.0,55.9492,55.7853
17482327,1.17,49.3749,100.0,100.0,58.0,56.661
17484701,19.0935,21.0474,100.0,100.0,55.8426,55.7873
17483481,7.623,12.2535,100.0,100.0,62.8623,62.1609
17486017,2.6019,760.3245,100.0,100.0,61.0,57.2416
17486285,5.3838,16.1442,100.0,100.0,60.9692,60.8886
17483707,60.1317,1632.6783,100.0,100.0,63.0,60.0784
17481883,1.7919,1.7919,100.0,100.0,50.3466,50.3466
17482641,0.8469,204.0984,100.0,100.0,57.0,55.585
17483907,1.1682,1.1682,100.0,100.0,63.0,63.0
17485001,5.724,17.2953,100.0,100.0,56.0,56.0424
17482177,0.0027,14.715,100.0,100.0,55.0,55.0054
17485893,4.4208,21.1491,100.0,100.0,62.5582,60.93
17482371,1.2096,19.2303,100.0,100.0,55.0,55.0281
17484983,15.0687,15.0687,100.0,100.0,54.9011,54.9011
17485419,0.1197,7.1361,100.0,100.0,57.0,57.0
17485399,1.305,5.9688,100.0,100.0,57.3786,56.9727
17483725,0.5553,31.4154,100.0,100.0,63.0,61.6927
17485435,0.6255,6.9426,100.0,100.0,57.1367,57.368
17483095,7.3998,10.476,100.0,100.0,55.9897,55.9927
17485029,12.4353,18.0639,100.0,100.0,56.0,56.0438
17482977,3.5955,3.5955,100.0,100.0,56.0,56.0
17484931,5.1156,5.1156,100.0,100.0,59.0,59.0
17485443,0.2898,4.6044,100.0,100.0,56.0,56.0
17483599,0.0963,22.2822,100.0,100.0,63.0,62.7315
17483719,0.0549,1502.0676,100.0,100.0,63.0,59.8079
17482279,29.2005,29.2005,100.0,100.0,52.1524,52.1524
17482513,3.6639,3.6639,100.0,100.0,56.2447,56.2447
17483507,0.0612,34.9119,100.0,100.0,63.0,62.6194
17482573,0.2061,26.0379,100.0,100.0,59.0,57.0308
17485775,1.5507,1392.5826,100.0,100.0,63.0,59.5522
17482521,0.0297,13.5909,100.0,100.0,52.0,52.0
17484877,0.0882,1.7856,100.0,100.0,55.0,55.0817
17484955,8.6598,15.6024,100.0,100.0,57.4143,57.3937
17485341,23.5998,49.8555,100.0,100.0,58.4167,57.7241
17485853,16.4115,65.9844,100.0,100.0,63.0031,61.7993
17483921,0.5382,84.276,100.0,100.0,65.0117,64.5337
17484719,1.5849,1.5849,100.0,100.0,55.0931,55.0931
17482019,3.1491,3.1491,100.0,100.0,53.0246,53.0246
17485143,0.5121,38.2824,100.0,100.0,56.0,55.4805
17485033,5.6286,5.6286,100.0,100.0,56.1407,56.1407
17483385,1.6596,1.6596,100.0,100.0,61.0,61.0
17482299,9.459,45.3933,100.0,100.0,54.0299,55.1818
17482505,7.8831,7.8831,100.0,100.0,56.0977,56.0977
17482373,3.6153,3.6153,100.0,100.0,56.0,56.0
17485951,2.7234,115.4583,100.0,100.0,61.0,59.4156
17484887,1.6974,1.6974,100.0,100.0,55.0859,55.0859
17485413,0.2682,21.7863,100.0,100.0,56.0,55.1752
17482483,1.0413,23.4981,100.0,100.0,52.0,52.0
17481905,5.8374,5.8374,100.0,100.0,49.4687,49.4687
17484749,3.2391,189.8586,100.0,100.0,60.0328,56.9637
17485887,8.1477,249.9129,100.0,100.0,63.9779,60.8218
17484691,0.882,14.1948,100.0,100.0,61.0,60.1226
17482189,0.9846,8.0334,100.0,100.0,54.0,53.6065
17485975,1.6299,42.2622,100.0,100.0,64.0,63.4527
17484779,1.9863,52.5069,100.0,100.0,60.0,57.839
17485403,0.0027,8.289,100.0,100.0,61.0,60.076
17483547,1.4751,1.4751,100.0,100.0,63.0,63.0
17481889,6.3126,8.1045,100.0,100.0,49.3003,49.5316
17486031,2.9277,727.0011,100.0,100.0,60.8783,57.0928
17485359,23.5413,23.5413,100.0,100.0,57.5935,57.5935
17483001,4.3479,4.3479,100.0,100.0,57.0,57.0
17482475,9.2385,9.2385,100.0,100.0,56.4493,56.4493
17485119,0.9567,157.779,100.0,100.0,57.0,55.9766
17483549,0.054,16.7661,100.0,100.0,64.0,63.9955
17483501,2.2527,24.5538,100.0,100.0,65.0,64.2308
17485931,2.2392,124.4322,100.0,100.0,61.0,59.5175
17484405,0.2394,3.1968,100.0,100.0,55.0,55.0
17484467,1.7073,106.2369,100.0,100.0,59.7559,60.1213
17482355,0.0054,67.7286,100.0,100.0,53.0,52.7277
17485331,46.2573,68.0571,100.0,100.0,55.5834,55.6473
17485273,2.9574,2.9574,100.0,100.0,55.0,55.0
17482365,0.9576,0.9576,100.0,100.0,55.2942,55.2942
17484735,1.5282,3.1401,100.0,100.0,60.0,60.0
17482553,1.2024,1.2024,100.0,100.0,57.0,57.0
17482223,1.5129,11.9889,100.0,100.0,55.8852,55.9791
17484823,10.5894,156.3831,100.0,100.0,57.643,56.5854
17484413,1.1493,14.0616,100.0,100.0,58.8598,58.0877
17484663,0.0774,1.6533,100.0,100.0,61.0,60.9565
17485161,9.108,26.1612,100.0,100.0,57.0,56.9759
17485393,0.0072,1.5921,100.0,100.0,56.0,55.0972
17484967,2.1447,46.1763,100.0,100.0,56.1146,56.0384
17483413,0.1602,17.3817,100.0,100.0,65.0,64.3226
17484751,1.0449,1.0449,100.0,100.0,59.0052,59.0052
17484741,0.3339,1.4715,100.0,100.0,59.2264,59.055
17481929,0.0144,5.1732,100.0,100.0,53.0,53.0444
17484947,5.7996,44.9127,100.0,100.0,59.0,58.381
17482283,2.3346,2.3346,100.0,100.0,56.0,56.0
17484511,0.4455,9.0351,100.0,100.0,55.0,55.0
17483927,31.5441,87.1812,100.0,100.0,62.94,62.4783
17482461,0.0432,5.1867,100.0,100.0,53.0,52.9922
17483669,5.3469,1643.4126,100.0,100.0,63.0,60.0975
17482509,2.5362,2.5362,100.0,100.0,57.0,57.0
17483065,1.5255,6.6987,100.0,100.0,52.8956,53.0105
17482307,0.0126,84.5352,100.0,100.0,53.0,52.4311
17483047,5.1003,6.3027,100.0,100.0,57.1484,57.1201
17485897,4.32,981.1908,100.0,100.0,64.3656,58.6633
17485977,3.6846,10.5597,100.0,100.0,61.0,60.8454
17485041,19.3176,27.2304,100.0,100.0,57.3341,57.0098
17485177,3.9096,34.7751,100.0,100.0,56.8573,56.1334
17485815,2.1033,68.0877,100.0,100.0,63.0907,61.8392
17482487,1.9521,1.9521,100.0,100.0,52.7197,52.7197
17484349,0.1746,205.6122,100.0,100.0,57.0,55.5954
17482215,3.5883,53.496,100.0,100.0,54.5656,55.0407
17485861,13.9581,20.6838,100.0,100.0,61.9503,61.554
17485145,13.7484,62.4771,100.0,100.0,56.0,55.657
17486055,0.4833,29.052,100.0,100.0,59.0,58.6945
17483487,0.9108,83.7378,100.0,100.0,65.0,64.5307
17482943,14.4081,17.6697,100.0,100.0,57.3994,57.2895
17485337,22.0095,98.5734,100.0,100.0,56.9752,56.3836
17485913,14.4063,197.0649,100.0,100.0,62.5556,60.3497
17481925,2.0295,41.9679,100.0,100.0,56.0,55.0573
17486339,3.9663,1004.3973,100.0,100.0,64.0499,58.787
17482557,2.2005,25.8318,100.0,100.0,57.0589,57.0151
17484941,2.4066,56.5983,100.0,100.0,56.9218,56.0643
17485039,4.3146,4.3146,100.0,100.0,56.0,56.0
17484409,1.6398,4.8366,100.0,100.0,55.0,55.0
17483657,3.1887,106.6959,100.0,100.0,61.031,62.3643
17485287,9.8874,9.8874,100.0,100.0,58.621,58.621
17481955,0.0612,76.8303,100.0,100.0,49.0,50.3141
17482457,2.916,2.916,100.0,100.0,55.1386,55.1386
17482987,7.7319,7.7319,100.0,100.0,54.7126,54.7126
17483525,6.039,6.039,100.0,100.0,61.0,61.0
17484745,0.0927,1.1376,100.0,100.0,59.0,59.0047
17484937,2.5695,7.0164,100.0,100.0,57.0,57.0
17489143,0.1899,7.9947,100.0,100.0,52.0,52.5334
17483009,3.15,8.1765,100.0,100.0,53.0,52.8534
17485155,8.5473,111.8376,100.0,100.0,56.4548,55.8257
17482361,5.8095,45.6417,100.0,100.0,54.4696,54.8994
17482187,0.3861,26.2908,100.0,100.0,52.2098,53.0719
17483071,0.4365,3.5856,100.0,100.0,52.9031,53.0098
17482413,0.1683,52.6023,100.0,100.0,54.0,52.5848
17482001,10.2393,10.2393,100.0,100.0,54.4111,54.4111
17485351,3.9915,3.9915,100.0,100.0,57.0,57.0
17484417,0.8649,12.9123,100.0,100.0,58.3777,58.019
17484473,13.0707,13.0707,100.0,100.0,61.066,61.066
17486011,8.0838,777.8196,100.0,100.0,61.0,57.3262
17485995,1.5507,792.9324,100.0,100.0,61.0,57.3899
17485373,0.8208,6.8796,100.0,100.0,55.0,55.0
17482459,6.147,10.6524,100.0,100.0,56.8726,56.9265
17484873,1.0377,33.894,100.0,100.0,59.0069,59.0002
17484865,1.9224,67.1895,100.0,100.0,59.0215,59.0957
17483569,8.7975,21.9645,100.0,100.0,62.7048,62.7276
17485105,0.7866,194.9202,100.0,100.0,57.0,56.1288
17485985,4.0563,4.0563,100.0,100.0,60.8802,60.8802
17482511,3.8412,39.3561,100.0,100.0,56.981,56.849
17482341,4.2228,28.2024,100.0,100.0,54.3231,55.6968
17482983,15.525,84.5226,100.0,100.0,52.2445,52.431
17486029,1.6587,50.6412,100.0,100.0,59.7727,58.4763
17485891,0.1719,215.0658,100.0,100.0,64.0,60.6343
17485017,10.2141,10.2141,100.0,100.0,56.0718,56.0718
17483391,35.9082,35.9082,100.0,100.0,63.0,63.0
17483471,2.3499,2.3499,100.0,100.0,63.0,63.0
17485125,5.0103,10.368,100.0,100.0,56.0,55.8576
17485327,16.4817,16.4817,100.0,100.0,54.4211,54.4211
17486315,1.2645,22.4136,100.0,100.0,63.0,61.0468
17484959,2.6946,5.7213,100.0,100.0,57.5952,57.3563
17484943,4.0041,31.0617,100.0,100.0,59.0,58.1051
17482161,2.3148,2.3148,100.0,100.0,54.0249,54.0249
17481965,12.7872,21.159,100.0,100.0,50.7311,51.6035
17482923,1.5948,1.5948,100.0,100.0,52.6202,52.6202
17482433,4.3605,13.2345,100.0,100.0,52.3971,52.7782
17481877,0.7587,2.0151,100.0,100.0,52.0,51.59
17482233,5.814,5.814,100.0,100.0,58.0,58.0
17482925,3.0501,3.0501,100.0,100.0,53.2989,53.2989
17484367,0.5679,146.2473,100.0,100.0,57.0,55.066
17482291,0.1773,15.7437,100.0,100.0,58.0,56.5989
17483703,1.7982,55.6371,100.0,100.0,63.0,62.2166
17485881,0.6219,16.7517,100.0,100.0,61.0,60.2565
17483429,1.7523,1.7523,100.0,100.0,63.0,63.0
17485955,2.8962,29.6388,100.0,100.0,63.1815,61.4718
17481935,2.1087,2.1087,100.0,100.0,52.6765,52.6765
17482399,1.7865,13.086,100.0,100.0,55.8559,56.0867
17482265,5.9751,39.7971,100.0,100.0,52.0,52.7081
17484421,1.2222,6.0588,100.0,100.0,55.0,55.0
17482205,3.8187,7.4142,100.0,100.0,56.0896,56.0461
17484911,7.0308,11.0223,100.0,100.0,57.2339,57.1492
17483585,0.0837,22.0482,100.0,100.0,63.0,62.7286
17486051,14.9481,46.0917,100.0,100.0,59.1402,58.8529
17486823,1.8171,9.8685,100.0,100.0,56.0,55.9667
17484829,21.5127,21.5127,100.0,100.0,55.1647,55.1647
17482643,0.2673,205.4376,100.0,100.0,57.0,55.5942
17482217,4.5144,4.5144,100.0,100.0,54.0,54.0
17485927,2.5119,132.3342,100.0,100.0,61.0,59.6028
17486821,20.4894,30.8655,100.0,100.0,56.0788,56.0417
17484343,0.0234,142.0047,100.0,100.0,57.0,55.0179
17483545,3.1014,19.8675,100.0,100.0,64.7722,64.1168
17483405,0.4203,94.8699,100.0,100.0,65.4111,64.6368
17485165,0.2304,13.3299,100.0,100.0,57.0,56.9795
17485939,22.8573,973.2843,100.0,100.0,64.9868,58.6146
17482383,2.8062,10.8009,100.0,100.0,52.0,52.3948
17485947,1.0413,30.6801,100.0,100.0,63.0035,61.5238
17484531,2.3346,83.9853,100.0,100.0,59.7799,59.8912
17483447,5.7132,5.7132,100.0,100.0,63.0,63.0
17485989,18.5607,822.8853,100.0,100.0,63.1685,57.5783
17485781,0.5814,1383.2604,100.0,100.0,63.0,59.5289
17486337,0.2007,10.7604,100.0,100.0,61.0,60.8483
17482619,1.1763,140.2236,100.0,100.0,57.0,54.9927
17485031,12.9663,17.5707,100.0,100.0,55.7505,55.8159
17484715,5.4873,28.9503,100.0,100.0,60.0,59.5496
17484387,1.7964,27.9351,100.0,100.0,62.6283,61.5298
17486313,0.1845,16.7283,100.0,100.0,63.0,60.4997
17485441,0.0018,10.2159,100.0,100.0,56.0,56.0718
17483685,15.2973,102.4785,100.0,100.0,62.0382,62.4126
17483533,5.7942,5.7942,100.0,100.0,62.4439,62.4439
17483903,6.7149,6.7149,100.0,100.0,63.0,63.0
17485141,0.0783,11.2032,100.0,100.0,56.0,55.9124
17489147,0.0225,1.6299,100.0,100.0,57.0,55.7565
17482363,2.3283,20.0646,100.0,100.0,55.6378,56.0021
17485415,0.0054,21.5181,100.0,100.0,56.0,55.1649
17484787,5.805,15.3009,100.0,100.0,59.405,59.4262
17482471,1.4121,35.8758,100.0,100.0,52.7234,52.2885
17484971,3.0267,3.0267,100.0,100.0,57.1436,57.1436
17484939,10.1547,26.6103,100.0,100.0,58.8092,57.9555
17484383,0.0477,0.0477,100.0,100.0,57.0,57.0
17486023,6.6105,6.6105,100.0,100.0,62.2172,62.2172
17484675,1.5759,1.5759,100.0,100.0,60.9543,60.9543
17485137,7.2189,7.2189,100.0,100.0,55.864,55.864
17484481,1.4823,104.5296,100.0,100.0,59.7426,60.1273
17483635,0.5463,136.1142,100.0,100.0,61.0,62.0837
17484795,14.3433,18.0558,100.0,100.0,56.1818,55.9683
17483435,1.7838,1.7838,100.0,100.0,61.0161,61.0161
17484399,0.2304,2.3598,100.0,100.0,55.0,55.0725
17484397,2.1294,2.1294,100.0,100.0,55.0803,55.0803
17485859,5.9409,1025.2881,100.0,100.0,64.0,58.901
17484393,5.355,26.1387,100.0,100.0,61.475,61.4544
17484957,0.4914,6.3036,100.0,100.0,57.7912,57.3896
17484953,4.0698,48.9825,100.0,100.0,59.0,58.4324
17489153,0.5076,10.3761,100.0,100.0,56.0,55.9683
17484759,8.9316,63.2259,100.0,100.0,60.3101,58.2491
17483631,8.2053,145.1448,100.0,100.0,61.6151,62.0511
17485151,6.0849,97.0686,100.0,100.0,56.0,55.7592
17485743,0.5148,1476.234,100.0,100.0,63.0,59.752
17484381,3.6747,3.6747,100.0,100.0,56.6294,56.6294
17483653,28.872,135.5679,100.0,100.0,61.0675,62.0881
17485275,6.9867,6.9867,100.0,100.0,57.9883,57.9883
17481927,3.2616,3.2616,100.0,100.0,56.8041,56.8041
17485869,7.38,265.7448,100.0,100.0,63.9078,60.9853
17484661,0.558,2.2113,100.0,100.0,61.0,60.9674
17485139,3.1059,41.5935,100.0,100.0,56.0,55.5219
17481909,3.3687,27.342,100.0,100.0,55.5041,55.0668
17483677,1.7487,1634.427,100.0,100.0,63.0,60.0815
17484703,12.5856,47.9259,100.0,100.0,60.0,59.7279
17483485,4.1472,71.5941,100.0,100.0,59.666,58.8859
17485747,3.1923,1471.2777,100.0,100.0,63.0,59.7411
17485065,18.5094,18.5094,100.0,100.0,58.5204,58.5204
17485423,0.1494,6.1731,100.0,100.0,59.0,59.0
17482345,3.0762,3.0762,100.0,100.0,56.0,56.0
17484869,6.7788,31.3731,100.0,100.0,59.0,59.2034
17482193,9.225,24.5538,100.0,100.0,55.1728,55.6688
17482999,5.2074,6.165,100.0,100.0,55.0496,55.0876
17484425,14.9796,17.3394,100.0,100.0,55.7522,55.6597
17482405,1.134,12.9546,100.0,100.0,52.0722,52.7946
17482311,8.541,15.5664,100.0,100.0,57.0624,56.5829
17482411,11.2995,11.2995,100.0,100.0,56.1231,56.1231
17482379,5.3838,33.5682,100.0,100.0,55.0,55.0161
17485749,2.0979,1421.9163,100.0,100.0,63.0,59.6282
17485857,1.6812,26.3583,100.0,100.0,63.0,61.8044
17482975,5.3568,5.3568,100.0,100.0,56.0,56.0
17486283,9.7974,836.0973,100.0,100.0,64.0018,57.6798
17484905,2.1924,2.1924,100.0,100.0,58.3198,58.3198
17485793,0.1494,1314.5913,100.0,100.0,63.0,59.4077
17485449,0.2052,38.4876,100.0,100.0,56.0,55.4833
17485767,2.4723,1399.1013,100.0,100.0,63.0,59.5682
17484799,7.5726,7.5726,100.0,100.0,59.3056,59.3056
17485133,13.8996,44.9136,100.0,100.0,57.0,56.986
17485075,13.0806,20.4777,100.0,100.0,56.8409,56.5641
17484985,2.6478,38.007,100.0,100.0,56.0,56.0401
17484785,1.9233,9.4959,100.0,100.0,59.9649,59.4391
17481875,0.5508,10.2492,100.0,100.0,52.0,51.7162
17482479,5.4882,22.4028,100.0,100.0,57.0,56.965
17482349,7.1019,30.7674,100.0,100.0,57.7187,56.5682
17485043,7.3971,7.3971,100.0,100.0,56.0746,56.0746
17486025,0.3843,743.6169,100.0,100.0,61.0,57.1689
17489149,0.036,141.9813,100.0,100.0,57.0,55.0175
17485355,4.4469,4.4469,100.0,100.0,57.0,57.0
17484791,0.6651,50.5206,100.0,100.0,60.0,57.754
17483659,9.6201,1656.8622,100.0,100.0,63.0,60.1211
17482473,3.0744,3.0744,100.0,100.0,52.7881,52.7881
17485371,7.4493,154.062,100.0,100.0,57.0,55.952
17484603,3.9114,61.2486,100.0,100.0,59.6878,59.7672
17481863,1.9926,1.9926,100.0,100.0,51.2326,51.2326
17482991,12.753,12.753,100.0,100.0,56.0473,56.0473
17485045,3.3957,28.5687,100.0,100.0,59.0,58.6893
17483439,3.231,17.2215,100.0,100.0,64.9758,64.3163
17482321,1.6938,17.4375,100.0,100.0,58.0,56.735
17483091,0.1575,4.5054,100.0,100.0,57.0,57.0
17481881,1.9683,14.2326,100.0,100.0,51.3233,51.644
17484831,0.6948,125.9145,100.0,100.0,57.6878,56.3369
17482145,4.4118,77.8968,100.0,100.0,54.6452,54.9629
17485997,0.6237,798.7149,100.0,100.0,61.2684,57.4163
17482997,1.3554,7.8048,100.0,100.0,52.3659,52.5464
17484457,0.0684,0.3807,100.0,100.0,56.0,56.0
17482211,3.4083,3.4083,100.0,100.0,52.5323,52.5323
17485417,1.0332,68.2227,100.0,100.0,60.324,59.1143
17486343,4.2822,34.9623,100.0,100.0,61.7739,61.5544
17484643,4.0968,57.3372,100.0,100.0,60.0,59.7726
17483035,8.5347,8.5347,100.0,100.0,57.0305,57.0305
17482339,0.7425,0.7425,100.0,100.0,55.7879,55.7879
17484523,4.0509,4.6602,100.0,100.0,55.4639,55.534
17485745,7.0335,1502.0127,100.0,100.0,63.0,59.8078
17481931,0.0783,6.777,100.0,100.0,53.0,53.0104
17484709,5.1462,8.2863,100.0,100.0,60.1219,60.0757
17484837,2.0997,23.886,100.0,100.0,56.0334,55.2506
17482425,0.9657,47.6046,100.0,100.0,54.0,52.4937
17484929,4.5072,10.6803,100.0,100.0,59.0,59.0
17484783,3.7125,3.7125,100.0,100.0,55.1435,55.1435
