TaxaID,Rank,Slash,NonTarget,BCG_sens,Habit_CBCN,Order_EPT,Volt_semi,TolVal,BCG_Attr,BCG_Attr2,FFG,FFG_Src,HABIT,HABIT_Src,LIFE_CYCLE,LIFE_CYCLE_Src,THERMAL_INDICATOR,AirBreather,PHYLUM,CLASS,ORDER,FAMILY,GENUS,KBGENSPE,NOD,AP,HM,POC,SA,SSS,Min_HM1988,Max_HM1988,Mean_HM1988,KBTOLR
BRANCHIURA SOWERBYI,Species,,FALSE,,yes,,,5,4,4_middle,CG,IA; NE; MODNR; OK; NRSA,CB,NRSA,NA,,warm,FALSE,ANNELIDA,OLIGOCHAETA,TUBIFICIDA,NAIDIDAE,BRANCHIURA,BRANCHIURA SOWERBYI,,,,,,,,,,10
SPIROSPERMA FEROX,Species,,FALSE,,yes,,,5,4,4_middle,CG,NRSA,CN,NRSA,NA,,,FALSE,ANNELIDA,OLIGOCHAETA,TUBIFICIDA,NAIDIDAE,SPIROSPERMA,SPIROSPERMA FEROX,,,,,,,,,,10
TUBIFICIDA,Order,,FALSE,,,,,5,4,4_middle,CG,NRSA based on Tubificidae,NA,,NA,,,FALSE,ANNELIDA,OLIGOCHAETA,TUBIFICIDA,,,,,,,,,,,,,
PISIDIIDAE,Family,,FALSE,,,,,5,4,4_middle,CF,IA; NE; MODNR; OK; MN; ;,BU,NE; MN,NA,,,FALSE,MOLLUSCA,BIVALVIA,VENEROIDA,PISIDIIDAE,,,,,,,,,,,,
MUSCULIUM,Genus,,FALSE,,,,,5,4,4_middle,CF,IA; NE; OK; MN; NRSA,BU,OK; MN; NRSA,uni,NRSA,,FALSE,MOLLUSCA,BIVALVIA,VENEROIDA,PISIDIIDAE,MUSCULIUM,MUSCULIUM,,,,,,,,,,5
PISIDIUM,Genus,,FALSE,,,,,5,4,4_middle,CF,IA; NE; OK; MN; NRSA,BU,NE; OK; MN; NRSA,uni,NRSA,,FALSE,MOLLUSCA,BIVALVIA,VENEROIDA,PISIDIIDAE,PISIDIUM,PISIDIUM,,,,,,,,,,5
SPHAERIUM,Genus,,FALSE,,,,,5,4,4_middle,CF,IA; NE; OK; MN; NRSA,BU,NE; OK; MN; NRSA,uni,NRSA,,FALSE,MOLLUSCA,BIVALVIA,VENEROIDA,PISIDIIDAE,SPHAERIUM,SPHAERIUM,,,,,,,,,,5
MUSCULIUM PARTUMEIUM,Species,,FALSE,,,,,5,4,4_middle,CF,NE; OK; NRSA,BU,NE; NRSA,uni,NRSA,,FALSE,MOLLUSCA,BIVALVIA,VENEROIDA,PISIDIIDAE,MUSCULIUM,MUSCULIUM PARTUMEIUM,,,,,,,,,,5
MUSCULIUM SECURIS,Species,,FALSE,,,,,5,4,4_middle,CF,NE; OK; MN; NRSA,BU,NE; MN; NRSA,uni,NRSA,,FALSE,MOLLUSCA,BIVALVIA,VENEROIDA,PISIDIIDAE,MUSCULIUM,MUSCULIUM SECURIS,,,,,,,,,,5
MUSCULIUM TRANSVERSUM,Species,,FALSE,,,,,5,4,4_middle,CF,NE; OK; MN; NRSA,BU,NE; MN; NRSA,uni,NRSA,,FALSE,MOLLUSCA,BIVALVIA,VENEROIDA,PISIDIIDAE,MUSCULIUM,MUSCULIUM TRANSVERSUM,,,,,,,,,,5
PISIDIUM COMPRESSUM,Species,,FALSE,,,,,5,4,4_middle,CF,NE; NRSA,BU,NE; NRSA,uni,NRSA,,FALSE,MOLLUSCA,BIVALVIA,VENEROIDA,PISIDIIDAE,PISIDIUM,PISIDIUM COMPRESSUM,,,,,,,,,,5
SPHAERIUM SIMILE,Species,,FALSE,,,,,5,4,4_middle,CF,NE; MN; NRSA,BU,NE; MN; NRSA,uni,NRSA,,FALSE,MOLLUSCA,BIVALVIA,VENEROIDA,PISIDIIDAE,SPHAERIUM,SPHAERIUM SIMILE,,,,,,,,,,5
SPHAERIUM STRIATINUM,Species,,FALSE,,,,,5,4,4_middle,CF,NE; OK; MN; NRSA,BU,NE; MN; NRSA,uni,NRSA,,FALSE,MOLLUSCA,BIVALVIA,VENEROIDA,PISIDIIDAE,SPHAERIUM,SPHAERIUM STRIATINUM,,,,,,,,,,5
NEMATA,Phylum,,TRUE,,,,,5,4,4_middle,NA,,BU,NE,NA,,,FALSE,NEMATA,,,,,,,,,,,,,,,
OLIGOCHAETA,Class,,FALSE,,,,,5,4,4_middle,CG,IA; MODNR; OK; MN; NRSA,BU,OK; MN,NA,NRSA,,FALSE,ANNELIDA,OLIGOCHAETA,,,,,,,,,,,,,,
HIRUDINEA,Class,,FALSE,,,,yes,7,4,4_worse,PR,NE; OK; MN; NRSA,SP,OK; MN,semi,NRSA,,FALSE,ANNELIDA,HIRUDINEA,,,,,,,,,,,,,,
PHYSIDAE,Family,,FALSE,,yes,,,8,5,,SC,IA; NE; OK; MN; NRSA,CB,OK; MN,multi,NRSA,,FALSE,MOLLUSCA,GASTROPODA,BASOMMATOPHORA,PHYSIDAE,,,,,,,,,,,,
PHYSELLA,Genus,,FALSE,,yes,,,8,5,,SC,NE; MODNR; OK; MN; NRSA,CB,OK; MN; NRSA,multi,NRSA,,FALSE,MOLLUSCA,GASTROPODA,BASOMMATOPHORA,PHYSIDAE,PHYSELLA,PHYSELLA,,,,,,,,,,9
PHYSELLA GYRINA,Species,,FALSE,,yes,,,8,5,,SC,OK; MN; NRSA,CB,MN; NRSA,multi,NRSA,,FALSE,MOLLUSCA,GASTROPODA,BASOMMATOPHORA,PHYSIDAE,PHYSELLA,PHYSELLA GYRINA,,,,,,,,,,9
SCIOMYZIDAE,Family,,FALSE,,,,,8,5,,PR,IA; NE; MODNR; OK; MN; NRSA,BU,MODNR; OK; MN,multi,NRSA,,FALSE,ARTHROPODA,INSECTA,DIPTERA,SCIOMYZIDAE,,,3,4,3,3,3,2,2,4,3,
EPHYDRIDAE,Family,,FALSE,,,,,8,5,,CG,NE; MODNR; OK; MN; NRSA,BU,MODNR; OK; MN,NA,,,FALSE,ARTHROPODA,INSECTA,DIPTERA,EPHYDRIDAE,,,3,2,4,2,5,3,2,5,3.166666667,
TRICHOCORIXA,Genus,,FALSE,,,,,8,5,,PR,IA; NE; MODNR; OK; MN; Tward; NRSA,SW,NE; MODNR; OK; MN; Tward; NRSA,multi,Tward; NRSA,,TRUE,ARTHROPODA,INSECTA,HEMIPTERA,CORIXIDAE,TRICHOCORIXA,TRICHOCORIXA,3,4,3,3,4,3,3,4,3.333333333,99
PALAEMONETES KADIAKENSIS,Species,,FALSE,,,,,5,6m,,CG,MODNR; OK; NRSA,SP,NRSA,NA,,warm,FALSE,ARTHROPODA,MALACOSTRACA,DECAPODA,PALAEMONIDAE,PALAEMONETES,PALAEMONETES KADIAKENSIS,,,,,,,,,,99
CORBICULA FLUMINEA,Species,,FALSE,,,,,5,6m,,CF,IA; NE; OK; MN; NRSA,BU,NE; MN; NRSA,multi,NRSA,warm,FALSE,MOLLUSCA,BIVALVIA,VENEROIDA,CORBICULIDAE,CORBICULA,CORBICULA FLUMINEA,,,,,,,,,,99
DREISSENA POLYMORPHA,Species,,FALSE,,yes,,,5,6m,,CF,MODNR; MN; NRSA,CN,MN,uni,NRSA,,FALSE,MOLLUSCA,BIVALVIA,VENEROIDA,DREISSENIDAE,DREISSENA,DREISSENA POLYMORPHA,,,,,,,,,,99
BACTRURUS,Genus,,FALSE,,,,,NA,NA,NA,CG,MODNR; OK,NA,,NA,,,FALSE,ARTHROPODA,MALACOSTRACA,AMPHIPODA,CRANGONYCTIDAE,BACTRURUS,BACTRURUS,,,,,,,,,,4
AMPHIPODA,Order,,FALSE,,,,,NA,NA,NA,CG,NE; OK; MN,SP,OK; MN,NA,,,FALSE,ARTHROPODA,MALACOSTRACA,AMPHIPODA,,,,,,,,,,,,,
CIPANGOPALUDINA JAPONICA,Species,,FALSE,,yes,,,NA,NA,NA,SC,MN; NRSA,CB,MN,multi,NRSA,,FALSE,MOLLUSCA,GASTROPODA,ARCHITAENIOGLOS,VIVIPARIDAE,CIPANGOPALUDINA,CIPANGOPALUDINA JAPONICA,,,,,,,,,,99
ARGULUS,Genus,,TRUE,,,,,NA,NA,NA,NA,,NA,,NA,,,FALSE,ARTHROPODA,MAXILLOPODA,ARGULOIDA,ARGULIDAE,ARGULUS,ARGULUS,,,,,,,,,,99
HAEMOPIS,Genus,,FALSE,,,,,NA,NA,NA,"PR,SH",NE; MN; NRSA,SP,OK; NRSA,NA,,,FALSE,ANNELIDA,HIRUDINEA,ARHYNCHOBDELLID,HAEMOPIDAE,HAEMOPIS,HAEMOPIS,,,,,,,,,,9
MACROBDELLA DECORA,Species,,FALSE,,,,,NA,NA,NA,PR,NE; MN,SP,NRSA - Hirudinida; others mixed,NA,,,FALSE,ANNELIDA,HIRUDINEA,ARHYNCHOBDELLID,HIRUDINIDAE,MACROBDELLA,MACROBDELLA DECORA,,,,,,,,,,9
GALERUCELLA,Genus,,FALSE,,,,,NA,NA,NA,SH,NE,SP,NE,multi,Tward,,FALSE,ARTHROPODA,INSECTA,COLEOPTERA,CHRYSOMELIDAE,GALERUCELLA,GALERUCELLA,5,5,3,4,4,4,3,5,4.166666667,99
RHANTUS,Genus,,FALSE,,,,,NA,NA,NA,PR,NE; MODNR; OK; MN; Tward; NRSA,SW,NE; MODNR; OK; MN; Tward; NRSA,"multi,uni",NRSA,,TRUE,ARTHROPODA,INSECTA,COLEOPTERA,DYTISCIDAE,RHANTUS,RHANTUS,2,4,1,4,3,2,1,4,2.666666667,99
LIODESSUS FLAVICOLLIS,Species,,FALSE,,,,,NA,NA,NA,PR,IA; MN; Tward; NRSA,SW,MN; Tward; NRSA,"multi,uni",Tward,,TRUE,ARTHROPODA,INSECTA,COLEOPTERA,DYTISCIDAE,LIODESSUS,LIODESSUS FLAVICOLLIS,,,,,,,,,,99
PRIONOCYPHON,Genus,,FALSE,,yes,,,NA,NA,NA,"SC,CF",Tward; NRSA,CB,OK; NRSA,NA,,,FALSE,ARTHROPODA,INSECTA,COLEOPTERA,SCIRTIDAE,PRIONOCYPHON,PRIONOCYPHON,4,4,4,3,4,3,3,4,3.666666667,99
CARABIDAE,Family,,FALSE,,yes,,,NA,NA,NA,PR,NRSA,CN,NRSA,NA,,,FALSE,ARTHROPODA,INSECTA,COLEOPTERA,CARABIDAE,,,,,,,,,,,,
CHRYSOMELIDAE,Family,,FALSE,,yes,,,NA,NA,NA,SH,IA; NE; OK; MN; NRSA,CN,NE; OK; MN,NA,,,FALSE,ARTHROPODA,INSECTA,COLEOPTERA,CHRYSOMELIDAE,,,4,5,3,4,3,4,3,5,3.833333333,
STAPHYLINIDAE,Family,,TRUE,,yes,,,NA,NA,NA,PR,NRSA,CN,NRSA,NA,,,FALSE,ARTHROPODA,INSECTA,COLEOPTERA,STAPHYLINIDAE,,,3,4,5,3,5,2,2,5,3.666666667,
GYMNOCHTHEBIUS,Genus,,FALSE,,yes,,,NA,NA,NA,SC,Tward; NRSA,CN,NE; OK; Tward; NRSA,NA,,,TRUE,ARTHROPODA,INSECTA,COLEOPTERA,HYDRAENIDAE,GYMNOCHTHEBIUS,GYMNOCHTHEBIUS,,,,,,,,,,99
LAMPYRIDAE,Family,,FALSE,,,,,NA,NA,NA,NA,,NA,,NA,,,FALSE,ARTHROPODA,INSECTA,COLEOPTERA,LAMPYRIDAE,,,,,,,,,,,,
PTILIIDAE,Family,,FALSE,,,,,NA,NA,NA,NA,,NA,,NA,,,FALSE,ARTHROPODA,INSECTA,COLEOPTERA,PTILIIDAE,,,,,,,,,,,,
ERETES,Genus,,FALSE,,,,,NA,NA,NA,PR,OK,NA,,NA,,,TRUE,ARTHROPODA,INSECTA,COLEOPTERA,DYTISCIDAE,ERETES,ERETES,2,4,1,4,3,2,1,4,2.666666667,
LACCODYTES,Genus,,FALSE,,,,,NA,NA,NA,PR,OK; Tward,NA,,NA,,,TRUE,ARTHROPODA,INSECTA,COLEOPTERA,DYTISCIDAE,LACCODYTES,LACCODYTES,3,5,1,4,3,2,1,5,3,99
COLEOPTERA,Order,,FALSE,,,,,NA,NA,NA,NA,,NA,,NA,,,FALSE,ARTHROPODA,INSECTA,COLEOPTERA,,,,,,,,,,,,,
HYDROVATUS,Genus,,FALSE,,,,,NA,NA,NA,PR,IA; NE; MODNR; OK; MN; Tward; NRSA,SW,NE; OK; MN; Tward; NRSA,NA,,,TRUE,ARTHROPODA,INSECTA,COLEOPTERA,DYTISCIDAE,HYDROVATUS,HYDROVATUS,2,5,1,4,3,2,1,5,2.833333333,99
CELINA HUBBELLI,Species,,FALSE,,,,,NA,NA,NA,PR,OK; MN; Tward; NRSA,SW,MN; Tward; NRSA,NA,,,TRUE,ARTHROPODA,INSECTA,COLEOPTERA,DYTISCIDAE,CELINA,CELINA HUBBELLI,3,5,1,4,3,2,1,5,3,99
HYDROVATUS PUSTULATUS,Species,,FALSE,,,,,NA,NA,NA,PR,IA; OK; MN; Tward; NRSA,SW,MN; Tward; NRSA,NA,,,TRUE,ARTHROPODA,INSECTA,COLEOPTERA,DYTISCIDAE,HYDROVATUS,HYDROVATUS PUSTULATUS,2,5,1,4,3,2,1,5,2.833333333,99
PELONOMUS OBSCURUS,Species,,FALSE,,yes,,yes,NA,NA,NA,NA,mixed,CB,NE; Tward; NRSA,semi,Tward,,FALSE,ARTHROPODA,INSECTA,COLEOPTERA,DRYOPIDAE,PELONOMUS,PELONOMUS OBSCURUS,2,5,2,3,3,4,2,5,3.166666667,4
PSEPHENIDAE,Family,,FALSE,,yes,,yes,NA,NA,NA,SC,IA; NE; MODNR; OK; MN; NRSA,CN,IA; NE; OK; MN,semi,NRSA,,FALSE,ARTHROPODA,INSECTA,COLEOPTERA,PSEPHENIDAE,,,2,3,3,2,1,3,1,3,2.333333333,
PSEPHENUS,Genus,,FALSE,,yes,,yes,NA,NA,NA,SC,NE; OK; MN; NRSA; Tward,CN,NE; OK; MN; Tward; NRSA,semi,Tward; NRSA,,FALSE,ARTHROPODA,INSECTA,COLEOPTERA,PSEPHENIDAE,PSEPHENUS,PSEPHENUS,2,3,5,2,1,3,1,5,2.666666667,99
PSEPHENUS HERRICKI,Species,,FALSE,,yes,,yes,NA,NA,NA,SC,MODNR; OK; MN; NRSA; Tward,CN,Tward; NRSA,semi,Tward; NRSA,,FALSE,ARTHROPODA,INSECTA,COLEOPTERA,PSEPHENIDAE,PSEPHENUS,PSEPHENUS HERRICKI,2,3,5,2,1,3,1,5,2.666666667,99
CHAETARTHRIA,Genus,,FALSE,,yes,,,NA,NA,NA,"CG,PR",NE; MODNR; OK,CB,NE; OK; NRSA,uni,Tward; NRSA,,TRUE,ARTHROPODA,INSECTA,COLEOPTERA,HYDROPHILIDAE,CHAETARTHRIA,CHAETARTHRIA,3,4,1,3,3,3,1,4,2.833333333,99
SUPHISELLUS,Genus,,FALSE,,yes,,,NA,NA,NA,PR,NE; MODNR; MN; Tward; NRSA,CB,NE; OK; MN; Tward; NRSA,uni,Tward; NRSA,,FALSE,ARTHROPODA,INSECTA,COLEOPTERA,NOTERIDAE,SUPHISELLUS,SUPHISELLUS,,,,,,,,,,99
HYDROCANTHUS IRICOLOR,Species,,FALSE,,yes,,,NA,NA,NA,PR,IA; Tward; NRSA,CB,Tward; NRSA,uni,Tward,,FALSE,ARTHROPODA,INSECTA,COLEOPTERA,NOTERIDAE,HYDROCANTHUS,HYDROCANTHUS IRICOLOR,,,,,,,,,,99
SPERCHOPSIS,Genus,,FALSE,,yes,,,NA,NA,NA,"PR,CG",IA; NE; MODNR; Tward; NRSA,CN,NE; OK; MN; Tward; NRSA,uni,Tward; NRSA,,TRUE,ARTHROPODA,INSECTA,COLEOPTERA,HYDROPHILIDAE,SPERCHOPSIS,SPERCHOPSIS,3,4,1,3,3,2,1,4,2.666666667,99
THERMONECTUS NIGROFASCIATUS ORNATICOLLIS,Species,,FALSE,,,,,NA,NA,NA,PR,OK; Tward; NRSA,SW,Tward; NRSA,uni,Tward; NRSA,,TRUE,ARTHROPODA,INSECTA,COLEOPTERA,DYTISCIDAE,THERMONECTUS,THERMONECTUS NIGROFASCIATUS ORNATICOLLIS,,,,,,,,,,99
ACILIUS,Genus,,FALSE,,,,,NA,NA,NA,PR,IA; NE; MODNR; OK; MN; Tward; NRSA,SW,NE; MODNR; OK; MN; Tward; NRSA,uni,Tward; NRSA,,TRUE,ARTHROPODA,INSECTA,COLEOPTERA,DYTISCIDAE,ACILIUS,ACILIUS,3,5,1,5,2,2,1,5,3,99
CYBISTER,Genus,,FALSE,,,,,NA,NA,NA,PR,IA; NE; MODNR; OK; MN; Tward; NRSA,SW,NE; MODNR; OK; MN; Tward; NRSA,uni,Tward; NRSA,,TRUE,ARTHROPODA,INSECTA,COLEOPTERA,DYTISCIDAE,CYBISTER,CYBISTER,3,5,1,5,3,2,1,5,3.166666667,99
HELOCOMBUS,Genus,,FALSE,,,,,NA,NA,NA,CG,MODNR; MN,SW,OK; Tward; NRSA,uni,Tward; NRSA,,TRUE,ARTHROPODA,INSECTA,COLEOPTERA,HYDROPHILIDAE,HELOCOMBUS,HELOCOMBUS,3,4,1,3,2,3,1,4,2.666666667,99
THERMONECTUS,Genus,,FALSE,,,,,NA,NA,NA,PR,NE; MODNR; OK; MN; Tward; NRSA,SW,NE; MODNR; OK; MN; Tward; NRSA,uni,Tward; NRSA,,TRUE,ARTHROPODA,INSECTA,COLEOPTERA,DYTISCIDAE,THERMONECTUS,THERMONECTUS,,,,,,,,,,99
CYBISTER FIMBRIOLATUS,Species,,FALSE,,,,,NA,NA,NA,PR,IA; MN; Tward; NRSA,SW,MN; Tward; NRSA,uni,Tward; NRSA,,TRUE,ARTHROPODA,INSECTA,COLEOPTERA,DYTISCIDAE,CYBISTER,CYBISTER FIMBRIOLATUS,3,5,1,5,3,2,1,5,3.166666667,99
HYDROCHARA,Genus,,FALSE,,yes,,,NA,NA,NA,PR,NE; MODNR; OK; Tward,"SW,CB",NE; MODNR; OK; MN; Tward; NRSA,uni,Tward; NRSA,,TRUE,ARTHROPODA,INSECTA,COLEOPTERA,HYDROPHILIDAE,HYDROCHARA,HYDROCHARA,3,4,1,3,3,3,1,4,2.833333333,99
HYDROPHILUS,Genus,,FALSE,,yes,,,NA,NA,NA,PR,IA; NE; MODNR; OK; MN; Tward;,"SW,CB",NE; MODNR; OK; MN; Tward; NRSA,uni,Tward; NRSA,,TRUE,ARTHROPODA,INSECTA,COLEOPTERA,HYDROPHILIDAE,HYDROPHILUS,HYDROPHILUS,2,4,1,3,3,3,1,4,2.666666667,99
HYDROPHILUS TRIANGULARIS,Species,,FALSE,,yes,,,NA,NA,NA,PR,IA; OK; Tward,"SW,CB",Tward; NRSA,uni,Tward; NRSA,,TRUE,ARTHROPODA,INSECTA,COLEOPTERA,HYDROPHILIDAE,HYDROPHILUS,HYDROPHILUS TRIANGULARIS,2,4,1,3,3,3,1,4,2.666666667,99
ISOTOMURUS,Genus,,TRUE,,,,,NA,NA,NA,CG,NE; OK; MN; NRSA,SK,NE; MN,NA,,,FALSE,ARTHROPODA,INSECTA,COLLEMBOLA,ISOTOMIDAE,ISOTOMURUS,ISOTOMURUS,,,,,,,,,,99
CAMBARUS DIOGENES,Species,,FALSE,,,,,NA,NA,NA,CG,IA; MODNR; MN; NRSA,SP,NRSA,NA,,,FALSE,ARTHROPODA,MALACOSTRACA,DECAPODA,CAMBARIDAE,CAMBARUS,CAMBARUS DIOGENES,,,,,,,,,,5
PROCAMBARUS GRACILIS,Species,,FALSE,,,,,NA,NA,NA,CG,MODNR; NRSA,SP,NRSA,NA,,,FALSE,ARTHROPODA,MALACOSTRACA,DECAPODA,CAMBARIDAE,PROCAMBARUS,PROCAMBARUS GRACILIS,,,,,,,,,,5
PROCAMBARUS SIMULANS,Species,,FALSE,,,,,NA,NA,NA,CG,NRSA,SP,NRSA,NA,,,FALSE,ARTHROPODA,MALACOSTRACA,DECAPODA,CAMBARIDAE,PROCAMBARUS,PROCAMBARUS SIMULANS,,,,,,,,,,5
APSECTROTANYPUS,Genus,,FALSE,,,,,NA,NA,NA,PR,NE; MN; Tward; NRSA,BU,MN; Tward; NRSA,multi,Tward,,FALSE,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,APSECTROTANYPUS,APSECTROTANYPUS,,,,,,,,,,6
PAGASTIELLA,Genus,,FALSE,,,,,NA,NA,NA,CG,MODNR; OK; MN; Tward; NRSA,SP,OK; MN; Tward; NRSA,multi,Tward,,FALSE,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,PAGASTIELLA,PAGASTIELLA,,,,,,,,,,6
SYRPHIDAE,Family,,FALSE,,,,,NA,NA,NA,CG,IA; MODNR; OK; MN; CG,BU,NE; OK; MN,NA,,,TRUE,ARTHROPODA,INSECTA,DIPTERA,SYRPHIDAE,,,5,2,3,2,5,4,2,5,3.5,
ALOTANYPUS,Genus,,FALSE,,,,,NA,NA,NA,PR,Tward,BU,Tward; NRSA,NA,,,FALSE,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ALOTANYPUS,ALOTANYPUS,,,,,,,,,,6
ENDOTRIBELOS,Genus,,FALSE,,,,,NA,NA,NA,CG,MODNR; OK; MN; Tward; NRSA,BU,OK; MN; NRSA,NA,,,FALSE,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ENDOTRIBELOS,ENDOTRIBELOS,,,,,,,,,,6
ERISTALIS,Genus,,FALSE,,,,,NA,NA,NA,CG,OK; MN; Tward,BU,NE; MN; Tward,NA,,,TRUE,ARTHROPODA,INSECTA,DIPTERA,SYRPHIDAE,ERISTALIS,ERISTALIS,5,2,3,2,5,4,2,5,3.5,10
STELECHOMYIA PERPULCHRA,Species,,FALSE,,,,,NA,NA,NA,CG,NE; OK; MN; Tward; NRSA,BU,NE; MN; Tward; NRSA,NA,,,FALSE,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,STELECHOMYIA,STELECHOMYIA PERPULCHRA,3,3,1,3,3,4,1,4,2.833333333,6
DIPTERA,Order,,FALSE,,yes,,,NA,NA,NA,NA,,CB,OK,NA,,,FALSE,ARTHROPODA,INSECTA,DIPTERA,,,,,,,,,,,,,
ANTHOMYIIDAE,Family,,FALSE,,,,,NA,NA,NA,PR,NE; OK,SP,NE,NA,,,FALSE,ARTHROPODA,INSECTA,DIPTERA,ANTHOMYIIDAE,,,3,3,1,3,4,4,1,4,3,
CHERNOVSKIIA,Genus,,FALSE,,,,,NA,NA,NA,CG,NE; OK; MN,SP,MN,NA,,,FALSE,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,CHERNOVSKIIA,CHERNOVSKIIA,3,3,0,3,3,3,0,3,2.5,6
KRENOPELOPIA,Genus,,FALSE,,,,,NA,NA,NA,PR,MODNR; MN; Tward; NRSA,SP,MODNR; OK; MN; Tward; NRSA,NA,,,FALSE,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,KRENOPELOPIA,KRENOPELOPIA,,,,,,,,,,6
MONOPELOPIA,Genus,,FALSE,,,,,NA,NA,NA,PR,MODNR; MN; Tward; NRSA,SP,MODNR; OK; MN; Tward; NRSA,NA,,,FALSE,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,MONOPELOPIA,MONOPELOPIA,,,,,,,,,,6
EINFELDIA,Genus,,FALSE,,,,,NA,NA,NA,CG,NE; MODNR; OK; MN; Tward; NRSA,BU,MODNR; OK; MN; Tward; NRSA,uni,Tward,,FALSE,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,EINFELDIA,EINFELDIA,5,2,3,2,5,5,2,5,3.666666667,6
EPOICOCLADIUS,Genus,,FALSE,,,,,NA,NA,NA,CG,NE; MODNR; OK; MN; Tward; NRSA,BU,Tward,uni,Tward,,FALSE,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,EPOICOCLADIUS,EPOICOCLADIUS,2,2,0,2,2,3,0,3,1.833333333,6
PSEUDOLIMNOPHILA,Genus,,FALSE,,,,,NA,NA,NA,PR,MODNR; OK; MN; Tward; NRSA,BU,MODNR; OK; MN; Tward; NRSA,uni,Tward,,FALSE,ARTHROPODA,INSECTA,DIPTERA,TIPULIDAE,PSEUDOLIMNOPHILA,PSEUDOLIMNOPHILA,1,2,2,2,3,2,1,3,2,4
CERATOPOGON,Genus,,FALSE,,,,,NA,NA,NA,PR,IA; NE; MN; Tward,"BU,SP",IA; MN; Tward; NRSA; NE,uni,Tward,,FALSE,ARTHROPODA,INSECTA,DIPTERA,CERATOPOGONIDAE,CERATOPOGON,CERATOPOGON,,,,,,,,,,10
MONOHELEA,Genus,,FALSE,,,,,NA,NA,NA,PR,MN; Tward,"BU,SP",Tward; MN,uni,Tward,,FALSE,ARTHROPODA,INSECTA,DIPTERA,CERATOPOGONIDAE,MONOHELEA,MONOHELEA,,,,,,,,,,10
APOBAETIS,Genus,,FALSE,,,yes,,NA,NA,NA,CG,IA; NE; MODNR; OK; Tward,SW,IA; MODNR; OK; Tward; NRSA,multi,Tward,,FALSE,ARTHROPODA,INSECTA,EPHEMEROPTERA,BAETIDAE,APOBAETIS,APOBAETIS,3,0,3,0,3,3,0,3,2,4
HETEROCLOEON,Genus,,FALSE,,,yes,,NA,NA,NA,SC,IA; NE; MODNR; OK; MN; NRSA; Tward,SW,NE; MODNR; OK; MN; Tward; NRSA,multi,Tward; NRSA,,FALSE,ARTHROPODA,INSECTA,EPHEMEROPTERA,BAETIDAE,HETEROCLOEON,HETEROCLOEON,,,,,,,,,,4
TORTOPUS,Genus,,FALSE,,,yes,,NA,NA,NA,CG,NE; OK; MN; Tward; NRSA,BU,OK; MN; Tward; NRSA,NA,,,FALSE,ARTHROPODA,INSECTA,EPHEMEROPTERA,POLYMITARCYIDAE,TORTOPUS,TORTOPUS,2,0,2,0,4,4,0,4,2,3
TORTOPUS PRIMUS,Species,,FALSE,,,yes,,NA,NA,NA,CG,IA; OK; Tward; NRSA,BU,MODNR; MN; Tward; NRSA,NA,,,FALSE,ARTHROPODA,INSECTA,EPHEMEROPTERA,POLYMITARCYIDAE,TORTOPUS,TORTOPUS PRIMUS,2,0,2,0,4,4,0,4,2,3
EPHEMEROPTERA,Order,,FALSE,,,yes,,NA,NA,NA,CG,NE; OK; MN,NA,,NA,,,FALSE,ARTHROPODA,INSECTA,EPHEMEROPTERA,,,,,,,,,,,,,
CLOEON DIPTERUM,Species,,FALSE,,,yes,,NA,NA,NA,CG,Tward; NRSA,SW,Tward; NRSA,NA,,,FALSE,ARTHROPODA,INSECTA,EPHEMEROPTERA,BAETIDAE,CLOEON,CLOEON DIPTERUM,,,,,,,,,,4
HOMOEONEURIA,Genus,,FALSE,,,yes,,NA,NA,NA,CF,IA; MODNR; OK; MN; Tward; NRSA,BU,MODNR; OK; MN; Tward; NRSA,uni,Tward; NRSA,,FALSE,ARTHROPODA,INSECTA,EPHEMEROPTERA,OLIGONEURIIDAE,HOMOEONEURIA,HOMOEONEURIA,2,0,2,0,3,1,0,3,1.333333333,3
PENTAGENIA,Genus,,FALSE,,,yes,,NA,NA,NA,CG,IA; NE; Tward; NRSA,BU,NE; OK; Tward; NRSA,uni,NRSA,,FALSE,ARTHROPODA,INSECTA,EPHEMEROPTERA,PALINGENIIDAE,PENTAGENIA,PENTAGENIA,3,0,2,0,3,4,0,4,2,3
HOMOEONEURIA AMMOPHILA,Species,,FALSE,,,yes,,NA,NA,NA,CF,IA; OK; MN; Tward; NRSA,BU,MN; Tward; NRSA,uni,Tward; NRSA,,FALSE,ARTHROPODA,INSECTA,EPHEMEROPTERA,OLIGONEURIIDAE,HOMOEONEURIA,HOMOEONEURIA AMMOPHILA,2,0,2,0,3,1,0,3,1.333333333,3
