"","x_HBI_RFadj_std","nt_habit_climbcling_RFadj_std","nt_volt_semi_RFadj_std","pt_BCG_att1i234b_RFadj_std","nt_EPT_RFadj_std","index"
"KS_Clint_0984_Rep2",52.5753171381226,82.1876965118334,100,74.5843376709019,86.0084230115162,79.0711548664748
"KS_Clint_0963_Rep1",100,71.3206826802982,58.9448896960408,100,86.0084230115162,83.254799077571
"KS_Clint_0983_Rep1",81.6522695525341,98.4882172591362,100,98.6056690384152,78.6914881486996,91.487528799757
"KS_Clint_0984_Rep1",57.317684135675,60.4536688487629,72.1752788414767,91.9946701533947,86.0084230115162,73.5899449981651
"KS_Clint_0974_Rep1",93.7121824726808,76.7541895960658,72.1752788414767,100,78.6914881486996,84.2666278117846
"KS_Clint_0985_Rep1",78.2717074283397,65.8871757645306,85.4056679869127,84.8439978800454,71.374553285883,77.1566204691423
"KS_Clint_0972_Rep1",86.5069967814287,87.621203427601,100,41.939964269982,93.3253578743328,81.8787044706689
"KS_Clint_0973_Rep1",84.4263549685497,93.0547103433686,85.4056679869127,41.939964269982,100,80.9653395137626
"KS_Clint_0953_Rep1",100,100,85.4056679869127,98.6056690384152,86.0084230115162,94.0039520073688
"KS_Clint_0965_Rep1",99.2106701301446,60.4536688487629,58.9448896960408,68.7549852743946,56.7406835602497,68.8209795019185
"KS_Clint_0977_Rep1",94.3401597885898,98.4882172591362,58.9448896960408,94.3227960054688,100,89.2192125498471
"KS_Clint_0967_Rep1",72.5302768297359,49.5866550172277,19.2537222597329,41.939964269982,71.374553285883,50.9370343325123
"KS_Clint_0956_Rep1",100,100,100,100,100,100
"KS_Clint_0969_Rep1",98.1337240352115,93.0547103433686,100,87.9085717146986,100,95.8194012186558
"KS_Clint_0966_Rep1",94.5776301399203,38.7196411856925,19.2537222597329,41.939964269982,64.0576184230664,51.7097152556788
"KS_Clint_0971_Rep1",100,65.8871757645306,85.4056679869127,99.6953941302602,100,90.1976475763407
"KS_Clint_0986_Rep1",100,60.4536688487629,85.4056679869127,83.6522191740773,93.3253578743328,84.5673827768171
"KS_Clint_0964_Rep1",100,65.8871757645306,58.9448896960408,100,86.0084230115162,82.1680976944175
"KS_Clint_0968_Rep1",88.9848521338779,71.3206826802982,72.1752788414767,41.939964269982,86.0084230115162,72.0858401874302
"KS_Clint_0982_Rep1",100,100,100,100,100,100
"KS_Clint_0970_Rep1",92.8152559893037,93.0547103433686,100,78.5653588133268,93.3253578743328,91.5521366040664
"KS_Liz_3351_Rep1",100,12.865928579087,65.3550132370045,43.470962958516,20.8594105843121,48.5102630717839
"KS_Liz_3504_Rep1",1.0442782638535,100,61.9155530721627,38.4005064285786,79.4090355609131,56.1538746651016
"KS_Liz_3372_Rep1",73.1496990070715,36.376169652922,51.0123893774089,33.444281548232,44.8026165359069,47.7570312243083
"KS_Liz_3377_Rep1",43.7685031891644,54.0999069783615,40.9506784323048,50.0274747158866,39.3432075369307,45.6379541705296
"KS_Liz_3237_Rep1",0,14.6213135466744,0.0237926498133032,2.35594883995209,20.9242874067625,7.58506848864045
"KS_Liz_3355_Rep1",82.570577765002,77.4650734175454,35.8133183271321,100,80.8019360609647,75.3301811141288
"KS_Clint_1943_Rep1",100,61.2369994291194,100,100,77.1566391123095,87.6787277082858
"KS_Clint_1942_Rep1",100,77.5375201764223,90.3705920202233,100,100,93.5816224393291
"KS_Clint_1944_Rep1",100,55.8034925133518,90.3705920202233,92.4764016828101,100,87.730097243277
"KS_Clint_1941_Rep1",100,34.0694648502814,90.3705920202233,100,84.4735739751261,81.7827261691261
"KS_Liz_3520_Rep1",100,24.6506617286954,50.0157000617861,51.2638486150163,51.5200505356301,55.4900521882256
"KS_Liz_3193_Rep1",0,59.5299726730825,69.5309650642756,24.6753777370618,27.066854224097,36.1606339397034
"KS_Liz_3168_Rep1",0,59.199796569501,35.8159644049612,0,19.0421278622172,22.8115777673359
"KS_Liz_3120_Rep1",59.7069471288552,36.5708703174036,45.6073343985268,50.922888191045,52.7449054316656,49.1105890934992
"KS_Liz_3562_Rep1",50.3066313621823,39.3526447413794,36.1162942385626,83.385615587321,50.8290879867514,51.9980547832393
"KS_Liz_3600_Rep1",57.9087011945244,46.4886504907542,52.656485735215,46.4569923201843,49.710084748398,50.6441828978152
"KS_Liz_3270_Rep1",51.181501463563,68.015661540334,71.5137593842049,68.8816348640659,72.3125843352961,66.3810283174928
"KS_Liz_3272_Rep1",92.9996477610087,57.1486477087987,31.8225919478971,49.3203446003518,35.727910021213,53.4038284078539
"KS_Liz_3271_Rep1",80.4218218691978,46.2816338772635,58.283370238769,50.5689375923935,43.0448448840296,55.7201216923307
"KS_Liz_3366_Rep2",100,36.2483011235042,67.69194097306,58.9056333151122,37.7105554712075,60.1112861765768
"KS_Liz_3366_Rep1",94.2152640093128,25.381287291969,54.461551827624,5.27559129877895,30.3936206083909,41.9454630072151
"KS_Liz_3547_Rep1",30.1899487093845,64.4136086889744,61.1592158260152,46.8520875687434,60.9986518547515,52.7227025295738
"KS_Liz_3013_Rep1",16.6856616968475,29.5381011994285,2.62532816877752,35.1017592320669,47.5496377812371,26.3000976156715
"KS_Liz_3015_Rep1",0,24.1045942836608,2.62532816877752,35.1017592320669,32.9157680556038,18.9494899480218
"KS_Liz_3014_Rep1",14.9115973942129,40.4051150309637,15.8557173142135,35.1017592320669,32.9157680556038,27.8379914054122
"KS_Liz_3213_Rep1",75.9897729245012,80.4283269725078,99.8461967261845,79.8651867269725,100,87.2258966700332
"KS_Liz_3382_Rep1",46.6453733248917,66.9650024197217,99.1688008019381,14.8628281083187,51.8668732481276,55.9017755805996
"KS_Liz_3302_Rep1",34.7532167771794,32.5093238978674,44.7350107408711,63.6919674472293,5.31311908128563,36.2005275888865
"KS_Liz_3412_Rep1",18.313012783629,47.495479322246,15.8323436267232,22.2470065995469,14.837573192214,23.7450831048718
"KS_Liz_3412_Rep2",14.4591093055039,47.495479322246,2.60195448128727,22.2470065995469,29.4714429178473,23.2549985252863
"KS_Liz_3381_Rep1",69.8517422633817,60.1803634508999,43.2245413134338,61.7488239456231,76.5071391943202,62.3025220335317
"KS_Liz_3179_Rep1",28.2444585169359,100,77.7571800219361,57.2152181140656,39.6268607117792,60.5687434729434
"KS_Liz_3357_Rep1",39.6188155782302,52.7303010017937,55.4114937682664,28.2657822892245,35.9649787107683,42.3982742696566
"KS_Clint_0045_Rep1",13.6542595410933,64.4659514722629,49.423419641042,46.4066739899521,48.3471836812841,44.4594976651269
"KS_Clint_0046_Rep1",46.2675429421855,100,75.8841979319139,61.1286463099279,77.6149231325505,72.1790620633156
"KS_Clint_0049_Rep1",85.2887966366356,100,62.653808786478,62.728860686658,100,82.1342932219543
"KS_Clint_0047_Rep1",38.5823916028843,75.3329653037982,36.1930304956061,46.4066739899521,55.6641185441007,50.4358359872683
"KS_Clint_0048_Rep1",42.7081614587387,80.7664722195658,36.1930304956061,46.4066739899521,62.9810534069173,53.811078314156
"KS_Liz_3542_Rep1",70.8074518062956,63.295030731915,72.517504907372,100,100,81.3239974891165
"KS_Liz_3319_Rep1",64.1170328669012,69.4021113883407,52.4941929616977,82.3535339783625,86.3937815809579,70.952130555252
"KS_Liz_3298_Rep1",29.4715790483651,37.0747375253925,46.3861633062215,3.4503430337889,26.5622296163914,28.5890105060319
"KS_Liz_3551_Rep1",60.4008062445015,65.3322335915335,42.5722831285638,69.4662491098612,65.5956381312304,60.6734420411381
"KS_Liz_3392_Rep1",70.4273304515826,0,4.81760365017626,3.42365363310371,6.85626064385367,17.1049696757432
"KS_Liz_3282_Rep1",52.335806542103,58.6848812307834,49.8609045087844,64.1326311694744,45.5191883568054,54.1066823615901
"KS_Clint_1747_Rep1",18.1749563139214,53.2140642341942,0,65.9927581602536,6.49041390071284,28.7744385218164
"KS_Liz_3145_Rep1",39.967540775111,37.1278047762697,91.5194308110186,24.9044804257572,6.14822524696174,39.9334964070237
"KS_Clint_1746_Rep1",92.210625205167,25.1932879526834,29.2567784796255,61.5072881841203,41.1385394544371,49.8613038552067
"KS_Liz_3277_Rep1",65.246434839097,25.9117786838451,56.6630885814246,0.223477244573109,15.0495204054069,32.6188599508693
"KS_Clint_1749_Rep1",0,36.9278517217696,7.3225573283788,6.4495098266051,0,10.1399837753507
"KS_Clint_1748_Rep1",0,36.9278517217696,20.5529464738147,10.9110922749734,0,13.6783780941115
"KS_Clint_0270_Rep1",81.3448962756284,0,3.09897610018412,89.6722217337282,18.5262839543887,38.5284756127859
"KS_Clint_0282_Rep1",27.0110937824121,18.0893398941116,16.3293652456201,3.26826512307644,11.209349091572,15.1814826273585
"KS_Clint_0274_Rep1",100,23.5228468098792,16.3293652456201,100,18.5262839543887,51.6756992019776
"KS_Clint_0284_Rep1",39.0566592885806,1.78881914680879,16.3293652456201,30.8521756186011,3.89241422875542,18.3838867056732
"KS_Clint_0272_Rep1",90.6162367618058,28.9563537256468,56.0205326819279,48.6610131034116,11.209349091572,47.0926970728728
"KS_Clint_0273_Rep1",25.9141910427389,39.8233675571821,56.0205326819279,0,3.89241422875542,25.1301011021209
"KS_Clint_0294_Rep2",21.1973892369139,39.8233675571821,56.0205326819279,70.7439715608506,25.8432188172053,42.7256959708159
"KS_Clint_0283_Rep1",50.6640065475149,28.9563537256468,56.0205326819279,7.43949060898105,18.5262839543887,32.3213335036919
"KS_Clint_0296_Rep1",34.9588282339277,23.5228468098792,42.790143536492,22.9970343281822,11.209349091572,27.0956404000106
"KS_Clint_0285_Rep1",55.7007462489636,18.0893398941116,3.09897610018412,15.7819415882985,3.89241422875542,19.3126836120626
"KS_Clint_0286_Rep1",41.5996462206032,88.7249297990906,56.0205326819279,40.167567531307,40.4770885428385,53.3979529551534
"KS_Clint_0287_Rep1",28.1277468948286,39.8233675571821,42.790143536492,19.9531670817113,47.7940234056551,35.6976896951738
"KS_Clint_0275_Rep1",13.7211041350805,99.5919436306258,42.790143536492,7.86368303064015,62.4278931312884,45.2789534928254
"KS_Clint_0276_Rep1",17.3360291970504,77.8579159675553,29.559754391056,0,33.1601536800219,31.5827706471367
"KS_Clint_0277_Rep1",48.6316255441253,28.9563537256468,3.09897610018412,46.7681880861238,18.5262839543887,29.1962854820937
"KS_Clint_0278_Rep1",37.5262232971348,7.2223260625764,29.559754391056,9.22715867544134,0,16.7070924852417
"KS_Clint_0279_Rep1",53.8149306162457,0,0,70.7439715608506,0,24.9117804354193
"KS_Clint_0280_Rep1",100,7.2223260625764,29.559754391056,85.973598127236,11.209349091572,46.7930055344881
"KS_Clint_0294_Rep1",23.7736268729222,34.3898606414145,29.559754391056,48.6610131034116,25.8432188172053,32.4454947652019
"KS_Clint_0305_Rep1",21.9070599503348,61.5573952202525,42.790143536492,53.9188603594732,40.4770885428385,44.1301095218782
"KS_Clint_0306_Rep1",5.95264717178241,34.3898606414145,3.09897610018412,100,47.7940234056551,38.2471014638072
"KS_Clint_0295_Rep1",37.5608388151719,39.8233675571821,42.790143536492,36.0421796873621,33.1601536800219,37.875336655246
"KS_Clint_0271_Rep1",9.40221297700488,94.1584367148582,82.4813109727998,6.63215664856906,25.8432188172053,43.7034672260874
"KS_Clint_0297_Rep1",7.9410485922579,34.3898606414145,56.0205326819279,0,25.8432188172053,24.8389321465611
"KS_Clint_0298_Rep1",27.5780629073585,39.8233675571821,82.4813109727998,20.9157575778809,25.8432188172053,39.3283435664853
"KS_Clint_0298_Rep2",26.4359969709822,50.6903813887173,29.559754391056,20.9157575778809,40.4770885428385,33.615795774295
"KS_Clint_0288_Rep1",18.635224251467,12.655832978344,42.790143536492,36.0421796873621,3.89241422875542,22.8031589364841
"KS_Clint_0289_Rep1",76.1119276304784,34.3898606414145,42.790143536492,44.9805200196635,25.8432188172053,44.8231341290507
"KS_Clint_0290_Rep1",29.635629721549,18.0893398941116,3.09897610018412,9.22715867544134,25.8432188172053,17.1788646416983
"KS_Clint_0291_Rep1",19.8519942695764,1.78881914680879,3.09897610018412,38.0284775356476,3.89241422875542,13.3321362561945
"KS_Clint_0292_Rep1",15.9926171759799,39.8233675571821,29.559754391056,52.8015678160584,33.1601536800219,34.2674921240597
"KS_Clint_0293_Rep1",24.2785486974774,7.2223260625764,29.559754391056,7.43949060898105,3.89241422875542,14.4785067977693
"KS_Clint_0281_Rep1",54.7820612608793,7.2223260625764,16.3293652456201,44.9805200196635,18.5262839543887,28.3681113086256
"KS_Clint_0301_Rep1",36.0198819262308,28.9563537256468,42.790143536492,48.6610131034116,18.5262839543887,34.990735249234
"KS_Clint_0302_Rep1",24.9513747877474,56.1238883044849,69.2509218273639,53.9188603594732,33.1601536800219,47.4810397918182
"KS_Clint_0299_Rep1",0,56.1238883044849,16.3293652456201,19.9531670817113,25.8432188172053,23.6499278898043
"KS_Clint_0300_Rep1",11.533217750341,77.8579159675553,42.790143536492,74.349352560462,40.4770885428385,49.4015436715378
"KS_Clint_0304_Rep2",1.70441932959025,56.1238883044849,56.0205326819279,1.18265237637004,33.1601536800219,29.638329274479
"KS_Clint_0303_Rep1",15.7555191399053,61.5573952202525,3.09897610018412,0,25.8432188172053,21.2510218555094
"KS_Clint_0304_Rep1",5.93342900358314,39.8233675571821,42.790143536492,0,3.89241422875542,18.4878708652025
"KS_Liz_3579_Rep1",76.5803683463242,69.1137732880105,37.328638897256,71.3579556598282,74.0220642170788,65.6805600816995
"KS_Liz_3148_Rep1",79.5528089379319,39.7371559141186,60.166495627136,56.890048444885,49.6476469042353,57.1988311656614
"KS_Liz_3493_Rep2",40.3787916968341,61.4615843816378,99.3910713395815,77.9169079320155,78.6961222074461,71.568895511503
"KS_Liz_3493_Rep1",58.3044628695347,61.4615843816378,46.4695147578377,55.318260209019,64.0622524818129,57.1232149399684
"KS_Clint_0919_Rep1",81.9133037277054,75.3019943143782,78.2625808872918,66.6167353298525,79.2517214613626,76.2692671441181
"KS_Clint_0918_Rep1",58.1439387962801,59.0014735670754,25.341024305548,24.9044804257572,35.3501122844629,40.5482058758247
"KS_Clint_0923_Rep1",100,69.8684873986106,38.5714134509839,51.7195014301697,57.3009168729127,63.4920638305354
"KS_Clint_0937_Rep1",100,100,100,76.0967932571409,100,95.2193586514282
"KS_Clint_0920_Rep1",100,86.1690081459135,91.4929700327277,91.15335585814,86.5686563241792,91.0767980721921
"KS_Clint_0921_Rep1",71.3967913928675,100,100,24.9044804257572,79.2517214613626,75.1105986559974
"KS_Clint_0944_Rep1",74.8641839989921,31.8339389882373,51.8018025964199,24.9044804257572,93.8855911869958,55.4579994392805
"KS_Clint_0945_Rep1",100,75.3019943143782,65.0321917418558,100,57.3009168729127,79.5270205858294
"KS_Clint_0949_Rep2",82.8631729390479,69.8684873986106,65.0321917418558,74.9591863091699,57.3009168729127,70.0047910523194
"KS_Clint_0938_Rep1",94.7517451703917,100,100,79.8425722482825,100,94.9188634837349
"KS_Clint_0922_Rep1",100,59.0014735670754,51.8018025964199,100,57.3009168729127,73.6208386072816
"KS_Clint_0949_Rep1",86.2360759902676,37.267445904005,91.4929700327277,100,49.9839820100961,72.9960947874193
"KS_Clint_0941_Rep1",54.0883173740543,42.7009528197726,25.341024305548,24.9044804257572,71.9347865985459,43.7939123047356
"KS_Clint_0942_Rep1",73.4992660139575,75.3019943143782,91.4929700327277,61.529874969102,100,80.3648210660331
"KS_Clint_0939_Rep1",55.1959613005983,37.267445904005,25.341024305548,100,42.6670471472795,52.0942957314861
"KS_Clint_0917_Rep1",63.7373559036252,69.8684873986106,38.5714134509839,24.9044804257572,35.3501122844629,46.486369892688
"KS_Clint_0931_Rep1",75.593887028206,69.8684873986106,65.0321917418558,87.4728627743919,71.9347865985459,73.9804431083221
"KS_Clint_0946_Rep1",78.7962210302304,100,100,56.1886716038287,100,86.9969785268118
"KS_Clint_0947_Rep1",22.9802275142799,91.602515061681,78.2625808872918,24.9044804257572,35.3501122844629,50.6199832346946
"KS_Clint_0934_Rep1",100,100,100,63.4081003326093,79.2517214613626,88.5319643587944
"KS_Clint_0935_Rep1",72.2529236571873,53.5679666513078,51.8018025964199,69.0703973781763,86.5686563241792,66.6523493214541
"KS_Clint_0952_Rep1",64.7965538317323,69.8684873986106,65.0321917418558,41.9685847053878,79.2517214613626,64.1835078277898
"KS_Clint_0950_Rep1",100,100,100,79.8425722482825,100,95.9685144496565
"KS_Clint_0951_Rep1",89.5577738986789,100,100,99.9865392471222,100,97.9088626291602
"KS_Clint_0940_Rep1",60.400223949474,48.1344597355402,25.341024305548,24.9044804257572,71.9347865985459,46.1429950029731
"KS_Clint_0928_Rep1",65.8068728181345,10.0999113251669,0,24.9044804257572,6.08237283319638,21.378727480451
"KS_Clint_0925_Rep1",100,48.1344597355402,78.2625808872918,100,64.6178517357293,78.2029784717123
"KS_Clint_0926_Rep1",40.278798881776,80.7355012301458,65.0321917418558,24.9044804257572,57.3009168729127,53.6503778304895
"KS_Clint_0930_Rep1",58.4029442859568,10.0999113251669,12.110635160112,82.6599102860354,28.0331774216462,38.2613156957835
"KS_Clint_0948_Rep1",51.5886959953776,0,38.5714134509839,57.5488538266771,0,29.5417926546077
"KS_Clint_0929_Rep1",100,64.434980482843,65.0321917418558,74.9591863091699,64.6178517357293,73.8088420539196
"KS_Clint_0932_Rep1",71.9449233260153,64.434980482843,51.8018025964199,91.15335585814,79.2517214613626,71.7173567449561
"KS_Clint_0933_Rep1",100,69.8684873986106,100,100,100,93.9736974797221
"KS_Clint_0943_Rep1",43.1560936879615,37.267445904005,38.5714134509839,71.8307671891103,13.399307696013,40.8450055856147
"KS_Clint_0924_Rep1",100,97.0360219774487,78.2625808872918,100,93.8855911869958,93.8368388103472
"KS_Clint_0936_Rep1",89.8940116126167,100,100,100,100,97.9788023225233
"KS_Clint_0927_Rep1",100,69.8684873986106,91.4929700327277,69.0703973781763,57.3009168729127,77.5465543364855
"KS_Liz_3566_Rep1",99.5311411404964,94.3737847056198,100,81.8505053883306,66.6187895228809,88.4748441514655
"KS_Liz_3566_Rep2",100,100,92.2810602128242,87.8639425951463,95.8865289741474,95.2063063564236
"KS_Clint_0837_Rep1",87.0928991998454,100,100,94.4052363465059,100,96.2996271092703
"KS_Liz_3020_Rep1",55.4836275241214,28.2307994354947,65.8163128052087,45.3654659748893,15.5187798279422,42.0829971135313
"KS_Liz_3022_Rep1",100,0,26.1251453689009,70.7178494758403,22.8357146907588,43.9357419071
"KS_Liz_3019_Rep1",61.3859706794503,22.7972925197271,52.5859236597728,29.2764533692385,15.5187798279422,36.3128840112262
"KS_Liz_3023_Rep1",76.154290302417,77.1323616774032,52.5859236597728,54.2421625854214,44.7865192792087,60.9802515008446
"KS_Liz_3021_Rep1",80.6795743713611,55.3983340143328,39.3555345143368,66.3610568946057,66.7373238676585,61.706364732459
"KS_Clint_0878_Rep1",56.1669886036565,30.5291728608644,32.8554443271841,26.9035053174941,46.7038349536424,38.6317892125683
"KS_Clint_0881_Rep1",76.9030095188345,57.6967074397024,72.546611763492,51.9308582554463,46.7038349536424,61.1562043862235
"KS_Clint_0882_Rep1",95.3990251557076,52.2632005239348,32.8554443271841,84.6589351777722,68.6546395420923,66.7662489453382
"KS_Clint_0883_Rep1",80.4512903779091,46.8296936081672,59.316222618056,26.9035053174941,54.0207698164591,53.5042963476171
"KS_Clint_0897_Rep1",50.8544543535088,63.13021435547,46.0858334726201,51.9308582554463,83.2885092677255,59.0579739409541
"KS_Clint_0876_Rep1",68.7628360581608,35.962679776632,6.39466603631222,26.9035053174941,32.0699652280092,34.0187304833217
"KS_Clint_0907_Rep1",65.6634394179879,52.2632005239348,85.7770009089279,47.1959536498249,68.6546395420923,63.9108468085536
"KS_Clint_0904_Rep1",27.7118534939718,63.13021435547,46.0858334726201,54.7116752535576,61.3377046792757,50.595456250979
"KS_Clint_0879_Rep1",63.3187709308047,57.6967074397024,72.546611763492,26.9035053174941,46.7038349536424,53.4338860810271
"KS_Clint_0910_Rep1",95.8336456090543,73.9972281870053,85.7770009089279,26.9035053174941,83.2885092677255,73.1599778580414
"KS_Clint_0898_Rep1",93.6419578935284,57.6967074397024,72.546611763492,47.7596327695417,54.0207698164591,65.1331359365447
"KS_Clint_0908_Rep1",43.1982911814564,46.8296936081672,59.316222618056,26.9035053174941,46.7038349536424,44.5903095357632
"KS_Clint_0909_Rep1",81.9123470681605,63.13021435547,32.8554443271841,26.9035053174941,54.0207698164591,51.7644561769536
"KS_Clint_0901_Rep1",91.8475332912298,68.5637212712377,46.0858334726201,47.1959536498249,68.6546395420923,64.4695362454009
"KS_Clint_0902_Rep1",100,63.13021435547,100,26.9035053174941,68.6546395420923,71.7376718430113
"KS_Clint_0899_Rep1",84.8567668847297,73.9972281870053,85.7770009089279,45.2162025891664,83.2885092677255,74.627141567511
"KS_Clint_0877_Rep1",70.5107260398843,79.4307351027729,46.0858334726201,46.1553152709201,61.3377046792757,60.7040629130946
"KS_Clint_0905_Rep1",62.5467035081848,25.0956659450968,6.39466603631222,26.9035053174941,61.3377046792757,36.4556490972727
"KS_Clint_0880_Rep1",77.0209830835859,57.6967074397024,85.7770009089279,45.2162025891664,68.6546395420923,66.873106712695
"KS_Clint_0893_Rep1",63.0874162592712,73.9972281870053,72.546611763492,26.9035053174941,68.6546395420923,61.0378802138709
"KS_Clint_0894_Rep1",53.5442507637264,41.3961866923996,46.0858334726201,26.9035053174941,46.7038349536424,42.9267222399765
"KS_Clint_0895_Rep1",67.7970527913268,14.2286521135615,32.8554443271841,100,32.0699652280092,49.3902228920163
"KS_Clint_0896_Rep1",61.9250903101685,35.962679776632,46.0858334726201,26.9035053174941,46.7038349536424,43.5161887661114
"KS_Clint_0911_Rep1",31.0622741511346,100,100,42.2263744682356,68.6546395420923,68.3886576322925
"KS_Clint_0912_Rep1",75.1779397158079,63.13021435547,85.7770009089279,51.1235242950343,17.436095502376,58.5289549555232
"KS_Clint_0900_Rep1",65.8777112353569,41.3961866923996,72.546611763492,26.9035053174941,61.3377046792757,53.6123439376036
"KS_Clint_0914_Rep1",87.7565742850159,84.8642420185405,99.0073900543639,84.6589351777722,97.9223789933587,90.8419041058102
"KS_Clint_0915_Rep1",74.4858401855605,68.5637212712377,46.0858334726201,48.9864637974577,83.2885092677255,64.2820735989203
"KS_Clint_0916_Rep1",87.8952147083657,68.5637212712377,59.316222618056,68.6157602215893,83.2885092677255,73.5358856173948
"KS_Clint_0890_Rep1",63.1449697931568,52.2632005239348,46.0858334726201,26.9035053174941,83.2885092677255,54.3372036749863
"KS_Clint_0906_Rep1",75.9787976948246,68.5637212712377,72.546611763492,48.3555221225257,83.2885092677255,69.7466324239611
"KS_Clint_0913_Rep1",39.6907877889621,84.8642420185405,99.0073900543639,45.2162025891664,75.9715744049089,68.9500393711884
"KS_Clint_0892_Rep1",75.1779397158079,52.2632005239348,19.6250551817482,76.9582112009068,68.6546395420923,58.535809232898
"KS_Clint_0891_Rep1",28.8759858615388,3.36163828202631,32.8554443271841,62.6568666617162,32.0699652280092,31.9639800720949
"KS_Clint_0885_Rep1",56.9736192355585,52.2632005239348,72.546611763492,26.9035053174941,61.3377046792757,54.004928303951
"KS_Clint_0889_Rep1",71.4131251130708,35.962679776632,32.8554443271841,26.9035053174941,54.0207698164591,44.231104870168
"KS_Clint_0887_Rep1",76.5943773799554,73.9972281870053,85.7770009089279,47.1959536498249,61.3377046792757,68.9804529609978
"KS_Clint_0884_Rep1",86.6123731485675,63.13021435547,46.0858334726201,73.8297920808471,46.7038349536424,63.2724096022294
"KS_Clint_0903_Rep1",56.8365353110657,46.8296936081672,6.39466603631222,98.4102280059384,54.0207698164591,52.4983785555885
"KS_Clint_0886_Rep1",78.9380529124935,41.3961866923996,32.8554443271841,75.3435432650664,46.7038349536424,55.0474124301572
"KS_Clint_0888_Rep1",94.824011764776,52.2632005239348,72.546611763492,26.9035053174941,68.6546395420923,63.0383937823578
"KS_Clint_1817_Rep1",100,7.94932928790615,18.7200965642003,62.1524625146915,19.9874758464931,41.7618728426582
"KS_Clint_1815_Rep1",100,51.417384614047,45.1808748550722,100,63.8890850233928,72.0974688985024
"KS_Clint_1816_Rep1",33.8248989848061,56.8508915298147,58.4112640005082,39.4532354288133,34.6213455721264,44.6323271032137
"KS_Liz_3580_Rep1",73.656164233939,74.7039463198494,61.8048588163125,89.0253995526568,69.9904331076668,73.8361604060849
"KS_Clint_0174_Rep1",33.3511497093,57.8001251879992,59.5085042736363,1.70041364862786,30.5363008382158,36.5792987315558
"KS_Clint_0173_Rep1",83.3192916612615,30.6325906091611,33.0477259827644,87.508480883771,52.4871054266657,57.3990389127247
"KS_Clint_0185_Rep1",81.3081899505644,57.8001251879992,6.58694769189255,82.8702069629347,52.4871054266657,56.2105150440113
"KS_Clint_0176_Rep1",51.8385810122363,63.2336321037668,99.1996717099442,52.8927264800116,67.1209751522989,66.8571172916515
"KS_Clint_0177_Rep1",33.9942402667107,100,59.5085042736363,50.9345505793165,96.3887146035653,68.1652019446458
"KS_Clint_0186_Rep1",37.3774439260502,100,59.5085042736363,38.6260163485214,96.3887146035653,66.3801358303546
"KS_Clint_0175_Rep1",88.0553926625729,36.0660975249287,59.5085042736363,66.9891604504677,45.170170563849,59.1578650950909
"KS_Clint_0184_Rep1",74.2143568348559,52.3666182722316,72.7388934190723,22.5565411006755,30.5363008382158,50.4825420930102
"KS_Clint_0172_Rep1",49.1305629212996,90.4011666826048,100,13.6182007608659,37.8532357010324,58.2006332131605
"KS_Clint_0194_Rep2",83.0742111268382,25.1990836933935,46.2781151282004,22.5565411006755,37.8532357010324,42.992237350028
"KS_Clint_0195_Rep1",100,36.0660975249287,46.2781151282004,45.866330601047,30.5363008382158,51.7493688184784
"KS_Clint_0195_Rep2",100,52.3666182722316,59.5085042736363,74.9512027428256,45.170170563849,66.3992991705085
"KS_Clint_0196_Rep1",55.5124589527592,84.9676597668372,85.9692825645082,34.3447870495478,67.1209751522989,65.5830326971902
"KS_Clint_0196_Rep2",52.1264824735566,52.3666182722316,46.2781151282004,59.4558435089061,74.4379100151155,56.932993879602
"KS_Clint_0197_Rep1",42.1796629657215,100,72.7388934190723,62.2504610849703,96.3887146035653,74.7115464146659
"KS_Clint_0198_Rep1",42.7713334471826,79.5341528510696,6.58694769189255,68.4400214906754,81.7548448779321,55.8174600717505
"KS_Clint_0198_Rep2",46.2208838674772,100,46.2781151282004,33.6502259135177,89.0717797407487,63.0442009299888
"KS_Clint_0199_Rep1",100,63.2336321037668,72.7388934190723,21.9928619809587,59.8040402894823,63.553885558656
"KS_Clint_0199_Rep2",100,46.933111356464,33.0477259827644,59.4558435089061,67.1209751522989,61.3115312000867
"KS_Clint_0200_Rep1",58.898771165278,57.8001251879992,85.9692825645082,37.45377499285,52.4871054266657,58.5218118674602
"KS_Clint_0201_Rep1",57.7147458579689,63.2336321037668,100,66.9891604504677,52.4871054266657,68.0849287677738
"KS_Clint_0194_Rep1",78.5996355524363,46.933111356464,46.2781151282004,69.9568307596422,37.8532357010324,55.9241856995551
"KS_Clint_0203_Rep1",33.481990544,41.4996044406964,33.0477259827644,59.4558435089061,1.26856138694932,33.7507451726632
"KS_Clint_0204_Rep1",23.5210282987094,79.5341528510696,59.5085042736363,42.6542639182397,37.8532357010324,48.6142370085375
"KS_Clint_0205_Rep1",41.7698168048442,68.6671390195344,33.0477259827644,56.6385054711532,52.4871054266657,50.5220585409924
"KS_Clint_0206_Rep1",55.5705450330762,46.933111356464,33.0477259827644,58.0119577646516,45.170170563849,47.746702140161
"KS_Clint_0207_Rep1",73.6378439262816,79.5341528510696,46.2781151282004,50.6669737462536,59.8040402894823,61.9842251882575
"KS_Clint_0208_Rep1",57.9719805994217,68.6671390195344,59.5085042736363,93.637628538061,67.1209751522989,69.3812455165905
"KS_Clint_0178_Rep1",14.9418341813379,52.3666182722316,72.7388934190723,35.8286222003809,37.8532357010324,42.745840754811
