"","SAMPLEID","StationID","RefSamp","Reference","LONG","PrecipWs","L3Eco","PrecipCat","ClayWs","K2OWs","Al2O3Ws","WetIndexWs","Fe2O3Cat","PermWs","NWs","ElevCat","WtDepWs","WsAreaSqKm","SandWs","MgOCat","CFS","TmeanCat","SWs","LAT","SampDate"
"KS_Clint_1423_Rep1","KS_Clint_1423_Rep1","KS_MMI_Site138","No","HighStrs",-97.4043,848.24273665922,"eco3_27",863.543902609363,29.0305,2.30930483841812,12.4276242625457,952.46136394791,16.0170001983628,3.79665145076536,0.179224248360913,395.391908416475,177.33241923692,393.93,27.7259,1.09155404567664,11.1,13.8071225838066,0.0311677016676952,37.59965,1984-05-24
"KS_Clint_1450_Rep1","KS_Clint_1450_Rep1","KS_MMI_Site138","No","HighStrs",-97.4043,848.24273665922,"eco3_27",863.543902609363,29.0305,2.30930483841812,12.4276242625457,952.46136394791,16.0170001983628,3.79665145076536,0.179224248360913,395.391908416475,177.33241923692,393.93,27.7259,1.09155404567664,11.1,13.8071225838066,0.0311677016676952,37.59965,2013-07-02
"KS_Clint_1422_Rep1","KS_Clint_1422_Rep1","KS_MMI_Site138","No","HighStrs",-97.4043,848.24273665922,"eco3_27",863.543902609363,29.0305,2.30930483841812,12.4276242625457,952.46136394791,16.0170001983628,3.79665145076536,0.179224248360913,395.391908416475,177.33241923692,393.93,27.7259,1.09155404567664,11.1,13.8071225838066,0.0311677016676952,37.59965,1983-10-04
"KS_Clint_1452_Rep1","KS_Clint_1452_Rep1","KS_MMI_Site138","No","HighStrs",-97.4043,848.24273665922,"eco3_27",863.543902609363,29.0305,2.30930483841812,12.4276242625457,952.46136394791,16.0170001983628,3.79665145076536,0.179224248360913,395.391908416475,177.33241923692,393.93,27.7259,1.09155404567664,11.1,13.8071225838066,0.0311677016676952,37.59965,2015-09-01
"KS_Clint_1427_Rep1","KS_Clint_1427_Rep1","KS_MMI_Site138","No","HighStrs",-97.4043,848.24273665922,"eco3_27",863.543902609363,29.0305,2.30930483841812,12.4276242625457,952.46136394791,16.0170001983628,3.79665145076536,0.179224248360913,395.391908416475,177.33241923692,393.93,27.7259,1.09155404567664,11.1,13.8071225838066,0.0311677016676952,37.59965,1988-07-28
"KS_Clint_1439_Rep1","KS_Clint_1439_Rep1","KS_MMI_Site138","No","HighStrs",-97.4043,848.24273665922,"eco3_27",863.543902609363,29.0305,2.30930483841812,12.4276242625457,952.46136394791,16.0170001983628,3.79665145076536,0.179224248360913,395.391908416475,177.33241923692,393.93,27.7259,1.09155404567664,11.1,13.8071225838066,0.0311677016676952,37.59965,2000-09-20
"KS_Clint_1440_Rep1","KS_Clint_1440_Rep1","KS_MMI_Site138","No","HighStrs",-97.4043,848.24273665922,"eco3_27",863.543902609363,29.0305,2.30930483841812,12.4276242625457,952.46136394791,16.0170001983628,3.79665145076536,0.179224248360913,395.391908416475,177.33241923692,393.93,27.7259,1.09155404567664,11.1,13.8071225838066,0.0311677016676952,37.59965,2001-09-13
"KS_Clint_1454_Rep1","KS_Clint_1454_Rep1","KS_MMI_Site138","No","HighStrs",-97.4043,848.24273665922,"eco3_27",863.543902609363,29.0305,2.30930483841812,12.4276242625457,952.46136394791,16.0170001983628,3.79665145076536,0.179224248360913,395.391908416475,177.33241923692,393.93,27.7259,1.09155404567664,11.1,13.8071225838066,0.0311677016676952,37.59965,2017-08-01
"KS_Clint_1429_Rep1","KS_Clint_1429_Rep1","KS_MMI_Site138","No","HighStrs",-97.4043,848.24273665922,"eco3_27",863.543902609363,29.0305,2.30930483841812,12.4276242625457,952.46136394791,16.0170001983628,3.79665145076536,0.179224248360913,395.391908416475,177.33241923692,393.93,27.7259,1.09155404567664,11.1,13.8071225838066,0.0311677016676952,37.59965,1990-05-03
"KS_Clint_1449_Rep1","KS_Clint_1449_Rep1","KS_MMI_Site138","No","HighStrs",-97.4043,848.24273665922,"eco3_27",863.543902609363,29.0305,2.30930483841812,12.4276242625457,952.46136394791,16.0170001983628,3.79665145076536,0.179224248360913,395.391908416475,177.33241923692,393.93,27.7259,1.09155404567664,11.1,13.8071225838066,0.0311677016676952,37.59965,2012-07-25
"KS_Clint_1446_Rep1","KS_Clint_1446_Rep1","KS_MMI_Site138","No","HighStrs",-97.4043,848.24273665922,"eco3_27",863.543902609363,29.0305,2.30930483841812,12.4276242625457,952.46136394791,16.0170001983628,3.79665145076536,0.179224248360913,395.391908416475,177.33241923692,393.93,27.7259,1.09155404567664,11.1,13.8071225838066,0.0311677016676952,37.59965,2009-08-11
"KS_Clint_1420_Rep1","KS_Clint_1420_Rep1","KS_MMI_Site138","No","HighStrs",-97.4043,848.24273665922,"eco3_27",863.543902609363,29.0305,2.30930483841812,12.4276242625457,952.46136394791,16.0170001983628,3.79665145076536,0.179224248360913,395.391908416475,177.33241923692,393.93,27.7259,1.09155404567664,11.1,13.8071225838066,0.0311677016676952,37.59965,1981-11-18
"KS_Clint_1419_Rep1","KS_Clint_1419_Rep1","KS_MMI_Site138","No","HighStrs",-97.4043,848.24273665922,"eco3_27",863.543902609363,29.0305,2.30930483841812,12.4276242625457,952.46136394791,16.0170001983628,3.79665145076536,0.179224248360913,395.391908416475,177.33241923692,393.93,27.7259,1.09155404567664,11.1,13.8071225838066,0.0311677016676952,37.59965,1980-05-07
"KS_Clint_1438_Rep1","KS_Clint_1438_Rep1","KS_MMI_Site138","No","HighStrs",-97.4043,848.24273665922,"eco3_27",863.543902609363,29.0305,2.30930483841812,12.4276242625457,952.46136394791,16.0170001983628,3.79665145076536,0.179224248360913,395.391908416475,177.33241923692,393.93,27.7259,1.09155404567664,11.1,13.8071225838066,0.0311677016676952,37.59965,1999-10-13
"KS_Clint_1448_Rep1","KS_Clint_1448_Rep1","KS_MMI_Site138","No","HighStrs",-97.4043,848.24273665922,"eco3_27",863.543902609363,29.0305,2.30930483841812,12.4276242625457,952.46136394791,16.0170001983628,3.79665145076536,0.179224248360913,395.391908416475,177.33241923692,393.93,27.7259,1.09155404567664,11.1,13.8071225838066,0.0311677016676952,37.59965,2011-06-07
"KS_Clint_1436_Rep1","KS_Clint_1436_Rep1","KS_MMI_Site138","No","HighStrs",-97.4043,848.24273665922,"eco3_27",863.543902609363,29.0305,2.30930483841812,12.4276242625457,952.46136394791,16.0170001983628,3.79665145076536,0.179224248360913,395.391908416475,177.33241923692,393.93,27.7259,1.09155404567664,11.1,13.8071225838066,0.0311677016676952,37.59965,1997-08-05
"KS_Clint_1431_Rep1","KS_Clint_1431_Rep1","KS_MMI_Site138","No","HighStrs",-97.4043,848.24273665922,"eco3_27",863.543902609363,29.0305,2.30930483841812,12.4276242625457,952.46136394791,16.0170001983628,3.79665145076536,0.179224248360913,395.391908416475,177.33241923692,393.93,27.7259,1.09155404567664,11.1,13.8071225838066,0.0311677016676952,37.59965,1992-04-24
"KS_Clint_1443_Rep1","KS_Clint_1443_Rep1","KS_MMI_Site138","No","HighStrs",-97.4043,848.24273665922,"eco3_27",863.543902609363,29.0305,2.30930483841812,12.4276242625457,952.46136394791,16.0170001983628,3.79665145076536,0.179224248360913,395.391908416475,177.33241923692,393.93,27.7259,1.09155404567664,11.1,13.8071225838066,0.0311677016676952,37.59965,2005-07-20
"KS_Clint_1453_Rep1","KS_Clint_1453_Rep1","KS_MMI_Site138","No","HighStrs",-97.4043,848.24273665922,"eco3_27",863.543902609363,29.0305,2.30930483841812,12.4276242625457,952.46136394791,16.0170001983628,3.79665145076536,0.179224248360913,395.391908416475,177.33241923692,393.93,27.7259,1.09155404567664,11.1,13.8071225838066,0.0311677016676952,37.59965,2016-10-20
"KS_Clint_1430_Rep1","KS_Clint_1430_Rep1","KS_MMI_Site138","No","HighStrs",-97.4043,848.24273665922,"eco3_27",863.543902609363,29.0305,2.30930483841812,12.4276242625457,952.46136394791,16.0170001983628,3.79665145076536,0.179224248360913,395.391908416475,177.33241923692,393.93,27.7259,1.09155404567664,11.1,13.8071225838066,0.0311677016676952,37.59965,1991-08-07
"KS_Clint_1435_Rep1","KS_Clint_1435_Rep1","KS_MMI_Site138","No","HighStrs",-97.4043,848.24273665922,"eco3_27",863.543902609363,29.0305,2.30930483841812,12.4276242625457,952.46136394791,16.0170001983628,3.79665145076536,0.179224248360913,395.391908416475,177.33241923692,393.93,27.7259,1.09155404567664,11.1,13.8071225838066,0.0311677016676952,37.59965,1996-04-24
"KS_Clint_1447_Rep1","KS_Clint_1447_Rep1","KS_MMI_Site138","No","HighStrs",-97.4043,848.24273665922,"eco3_27",863.543902609363,29.0305,2.30930483841812,12.4276242625457,952.46136394791,16.0170001983628,3.79665145076536,0.179224248360913,395.391908416475,177.33241923692,393.93,27.7259,1.09155404567664,11.1,13.8071225838066,0.0311677016676952,37.59965,2010-04-13
"KS_Clint_1433_Rep1","KS_Clint_1433_Rep1","KS_MMI_Site138","No","HighStrs",-97.4043,848.24273665922,"eco3_27",863.543902609363,29.0305,2.30930483841812,12.4276242625457,952.46136394791,16.0170001983628,3.79665145076536,0.179224248360913,395.391908416475,177.33241923692,393.93,27.7259,1.09155404567664,11.1,13.8071225838066,0.0311677016676952,37.59965,1994-08-11
"KS_Clint_1434_Rep1","KS_Clint_1434_Rep1","KS_MMI_Site138","No","HighStrs",-97.4043,848.24273665922,"eco3_27",863.543902609363,29.0305,2.30930483841812,12.4276242625457,952.46136394791,16.0170001983628,3.79665145076536,0.179224248360913,395.391908416475,177.33241923692,393.93,27.7259,1.09155404567664,11.1,13.8071225838066,0.0311677016676952,37.59965,1995-09-28
"KS_Clint_1432_Rep1","KS_Clint_1432_Rep1","KS_MMI_Site138","No","HighStrs",-97.4043,848.24273665922,"eco3_27",863.543902609363,29.0305,2.30930483841812,12.4276242625457,952.46136394791,16.0170001983628,3.79665145076536,0.179224248360913,395.391908416475,177.33241923692,393.93,27.7259,1.09155404567664,11.1,13.8071225838066,0.0311677016676952,37.59965,1993-09-17
"KS_Clint_1437_Rep1","KS_Clint_1437_Rep1","KS_MMI_Site138","No","HighStrs",-97.4043,848.24273665922,"eco3_27",863.543902609363,29.0305,2.30930483841812,12.4276242625457,952.46136394791,16.0170001983628,3.79665145076536,0.179224248360913,395.391908416475,177.33241923692,393.93,27.7259,1.09155404567664,11.1,13.8071225838066,0.0311677016676952,37.59965,1998-09-09
"KS_Liz_3316_Rep1","KS_Liz_3316_Rep1","KS_MMI_Site139","Strs","HighStrs",-95.5642,1085.34843490337,"eco3_40",1085.34843490337,34.9658,0.684646621084782,3.34878870505001,845.350878896766,1.61038662069535,2.3437729435758,0.133385853570943,296.629821307177,126.217008837525,9.2673,8.9639,1.7989944293872,4.05,13.6671110358357,0.7057293207138,37.60241,2009-07-07
"KS_Liz_3386_Rep1","KS_Liz_3386_Rep1","KS_MMI_Site140","Other","SomeStrs",-96.21572,998.238685020008,"eco3_28",998.37819748232,39.1801,1.27590495205315,6.86853452624975,852.595335446254,1.98885202407355,0.924062855345608,0.0441580629836126,327.494695898161,112.371653158493,37.1997,8.8096,1.39146101474823,6.14,13.5988770650778,0.421388665104984,37.60271,2011-08-03
"KS_Liz_3295_Rep1","KS_Liz_3295_Rep1","KS_MMI_Site141","Strs","HighStrs",-97.30685,482.33700106711,"eco3_27",885.301041746487,23.2776,1.8234777653182,9.33103814330207,906.167623588123,12.4642698289406,7.57152629570516,0.109856948483796,393.164090862476,176.344489105136,101254.7052,31.8267,1.1981368691929,673,13.8218435859912,0.275739038525097,37.607,2008-09-04
"KS_Liz_3359_Rep1","KS_Liz_3359_Rep1","KS_MMI_Site142","Ref","Ref",-96.64269,967.546968512266,"eco3_28",961.262208947492,44.9304,0.564999997615583,3.00250005722093,828.602719868775,1.54999995231599,1.12536878445135,0.0434999987482819,444.56480543835,174.002205649545,47.1861,9.9589,1.9600000381458,1.8,13.6529813237459,0.365000009536647,37.61121,2010-07-28
"KS_Liz_3344_Rep1","KS_Liz_3344_Rep1","KS_MMI_Site143","Strs","Strs",-97.82644,815.726791305882,"eco3_27",817.874248410405,17.6052,1.69971367610092,8.89510827390558,954.114200826331,2.55299655925498,6.27149389536233,0.112804223137858,425.861249197174,174.492537486653,19.3869,53.3132,3.32762333179191,2.39,13.8650419986191,4.76519330940362,37.61207,2009-05-28
"KS_Liz_3397_Rep1","KS_Liz_3397_Rep1","KS_MMI_Site144","Other","SomeStrs",-97.83298,815.726791305882,"eco3_27",817.874248410405,17.6052,1.69971367610092,8.89510827390558,954.114200826331,2.55299655925498,6.27149389536233,0.112804223137858,425.861249197174,174.492537486653,19.3869,53.3132,3.32762333179191,2.39,13.8650419986191,4.76519330940362,37.61854,2011-05-02
"KS_Clint_2104_Rep1","KS_Clint_2104_Rep1","KS_MMI_Site145","Other","SomeStrs",-97.88197,795.554001994756,"eco3_27",812.890999041916,18.1264,2.21563210498507,11.3127566040004,949.447330577668,9.61562826043627,8.04265772778809,0.160304562611326,426.703678357571,167.201316206689,378.6381,52.2598,1.94503893201454,14.91,13.9352296579555,0.885414547896665,37.61873,2004-11-10
"KS_Liz_3378_Rep1","KS_Liz_3378_Rep1","KS_MMI_Site146","Strs","HighStrs",-97.42561,846.812712703181,"eco3_27",859.787627483128,28.8728,2.31290134677647,12.4534698286158,952.064257754862,16.0170001983724,3.8851371682155,0.186116439939165,396.387125843589,177.428132262788,323.2746,27.7377,1.09155404567686,8.75,13.8040496257245,0.0319654190265887,37.62319,2010-07-21
"KS_Liz_3435_Rep1","KS_Liz_3435_Rep1","KS_MMI_Site147","Strs","HighStrs",-95.77193,1049.9637790668,"eco3_40",1061.53092376856,35.6201,1.83389043046322,9.61808207657746,959.242274062208,16.0170001983624,2.13154435322387,0.179151514378338,255.605174672489,81.5937316446402,53.9352,10.425,1.09155404567686,2.61,13.98412308631,0.169511369130688,37.62458,2012-07-09
"KS_Liz_3290_Rep1","KS_Liz_3290_Rep1","KS_MMI_Site148","Ref","BestRef",-96.68753,957.759239447385,"eco3_28",955.742797271971,44.7422,0.564999997615838,3.00250005722002,837.148076613552,1.54999995231591,1.06163849991952,0.0434999987482987,422.979038004751,165.529327217125,27.9585,10.164,1.96000003814727,0.69,13.6470414907363,0.365000009536456,37.62497,2017-07-10
"KS_Liz_3289_Rep1","KS_Liz_3289_Rep1","KS_MMI_Site148","No","BestRef",-96.68753,957.759239447385,"eco3_28",955.742797271971,44.7422,0.564999997615838,3.00250005722002,837.148076613552,1.54999995231591,1.06163849991952,0.0434999987482987,422.979038004751,165.529327217125,27.9585,10.164,1.96000003814727,0.69,13.6470414907363,0.365000009536456,37.62497,2014-06-23
"KS_Liz_3288_Rep1","KS_Liz_3288_Rep1","KS_MMI_Site148","No","BestRef",-96.68753,957.759239447385,"eco3_28",955.742797271971,44.7422,0.564999997615838,3.00250005722002,837.148076613552,1.54999995231591,1.06163849991952,0.0434999987482987,422.979038004751,165.529327217125,27.9585,10.164,1.96000003814727,0.69,13.6470414907363,0.365000009536456,37.62497,2008-09-03
"KS_Clint_1023_Rep1","KS_Clint_1023_Rep1","KS_MMI_Site149","Other","SomeStrs",-95.39784,948.528390972027,"eco3_40",1093.57863253563,39.8946,0.995584682909432,5.18044648968276,876.347048419187,12.8772434197543,1.3721401515074,0.108154452593858,276.037882063882,132.456861503561,11059.0704,10.1781,1.23992900022604,760,13.788494572629,1.85551533382814,37.62551,2018-06-21
"KS_Clint_1018_Rep1","KS_Clint_1018_Rep1","KS_MMI_Site149","Other","SomeStrs",-95.39784,948.528390972027,"eco3_40",1093.57863253563,39.8946,0.995584682909432,5.18044648968276,876.347048419187,12.8772434197543,1.3721401515074,0.108154452593858,276.037882063882,132.456861503561,11059.0704,10.1781,1.23992900022604,760,13.788494572629,1.85551533382814,37.62551,1985-09-17
"KS_Clint_1016_Rep1","KS_Clint_1016_Rep1","KS_MMI_Site149","Other","SomeStrs",-95.39784,948.528390972027,"eco3_40",1093.57863253563,39.8946,0.995584682909432,5.18044648968276,876.347048419187,12.8772434197543,1.3721401515074,0.108154452593858,276.037882063882,132.456861503561,11059.0704,10.1781,1.23992900022604,760,13.788494572629,1.85551533382814,37.62551,1980-06-16
"KS_Clint_1022_Rep1","KS_Clint_1022_Rep1","KS_MMI_Site149","Other","SomeStrs",-95.39784,948.528390972027,"eco3_40",1093.57863253563,39.8946,0.995584682909432,5.18044648968276,876.347048419187,12.8772434197543,1.3721401515074,0.108154452593858,276.037882063882,132.456861503561,11059.0704,10.1781,1.23992900022604,760,13.788494572629,1.85551533382814,37.62551,2017-07-18
"KS_Clint_1019_Rep1","KS_Clint_1019_Rep1","KS_MMI_Site149","Other","SomeStrs",-95.39784,948.528390972027,"eco3_40",1093.57863253563,39.8946,0.995584682909432,5.18044648968276,876.347048419187,12.8772434197543,1.3721401515074,0.108154452593858,276.037882063882,132.456861503561,11059.0704,10.1781,1.23992900022604,760,13.788494572629,1.85551533382814,37.62551,1986-06-26
"KS_Clint_1017_Rep1","KS_Clint_1017_Rep1","KS_MMI_Site149","Other","SomeStrs",-95.39784,948.528390972027,"eco3_40",1093.57863253563,39.8946,0.995584682909432,5.18044648968276,876.347048419187,12.8772434197543,1.3721401515074,0.108154452593858,276.037882063882,132.456861503561,11059.0704,10.1781,1.23992900022604,760,13.788494572629,1.85551533382814,37.62551,1981-10-13
"KS_Clint_1020_Rep1","KS_Clint_1020_Rep1","KS_MMI_Site149","Other","SomeStrs",-95.39784,948.528390972027,"eco3_40",1093.57863253563,39.8946,0.995584682909432,5.18044648968276,876.347048419187,12.8772434197543,1.3721401515074,0.108154452593858,276.037882063882,132.456861503561,11059.0704,10.1781,1.23992900022604,760,13.788494572629,1.85551533382814,37.62551,1987-09-23
"KS_Clint_1021_Rep1","KS_Clint_1021_Rep1","KS_MMI_Site149","Other","SomeStrs",-95.39784,948.528390972027,"eco3_40",1093.57863253563,39.8946,0.995584682909432,5.18044648968276,876.347048419187,12.8772434197543,1.3721401515074,0.108154452593858,276.037882063882,132.456861503561,11059.0704,10.1781,1.23992900022604,760,13.788494572629,1.85551533382814,37.62551,2013-10-23
"KS_Liz_3531_Rep2","KS_Liz_3531_Rep2","KS_MMI_Site150","No","Other",-98.20889,727.616478576287,"eco3_27",794.783589302671,19.7638,2.28161085608264,12.2692784567275,912.380144475514,16.017000198368,8.19599588050868,0.167479691263589,474.615089020772,170.415633412529,1104.6024,47.8074,1.09155404567507,136,13.7852505562315,0.0309039645673163,37.62601,2015-04-29
"KS_Liz_3531_Rep1","KS_Liz_3531_Rep1","KS_MMI_Site150","Other","Other",-98.20889,727.616478576287,"eco3_27",794.783589302671,19.7638,2.28161085608264,12.2692784567275,912.380144475514,16.017000198368,8.19599588050868,0.167479691263589,474.615089020772,170.415633412529,1104.6024,47.8074,1.09155404567507,136,13.7852505562315,0.0309039645673163,37.62601,2015-04-29
"KS_Liz_3327_Rep1","KS_Liz_3327_Rep1","KS_MMI_Site151","Strs","HighStrs",-95.25179,1107.02698939029,"eco3_40",1113.33635395087,37.4085,0.679412938331726,3.34910696805735,874.285248977404,3.81577851942197,1.54859860623929,0.0714971267867912,283.150049132948,90.5537555791216,154.4598,9.1101,1.66814511297688,7.72,13.7817185749133,0.330037257194743,37.6321,2009-06-09
"KS_Liz_3475_Rep1","KS_Liz_3475_Rep1","KS_MMI_Site152","Strs","Strs",-97.75359,743.345007515931,"eco3_27",828.835609696331,19.3969,2.03396199289762,10.7665882498315,990.945039851414,6.57963576933783,12.6637693333161,0.137685107233347,414.606368620835,147.885749656054,2611.827,50.9262,3.17298527364403,14.36,13.8290252170814,1.49606883223392,37.63538,2014-06-10
"KS_Liz_3573_Rep1","KS_Liz_3573_Rep1","KS_MMI_Site153","Strs","Strs",-98.37093,707.802533075498,"eco3_27",765.071290421237,20.2215,2.26162424218221,12.1302429280455,922.285854888663,16.0170001983786,8.6270907833368,0.133846435543768,502.216680972818,168.13044140582,735.201,46.9075,1.09155404567795,48.28,13.714722274996,0.0271349351767045,37.64457,2017-06-05
"KS_Clint_0684_Rep1","KS_Clint_0684_Rep1","KS_MMI_Site154","Other","Other",-96.06888,968.258227816767,"eco3_28",978.426001292683,37.9945,0.959901323291396,5.20347701250445,816.62890436769,15.5037752650915,1.30480626070676,0.14557653786567,283.376783536585,149.704366106271,1432.5399,9.5412,1.1025262518628,53.14,13.6473356063719,0.769986111098609,37.64501,1984-07-12
"KS_Clint_0683_Rep1","KS_Clint_0683_Rep1","KS_MMI_Site154","Other","Other",-96.06888,968.258227816767,"eco3_28",978.426001292683,37.9945,0.959901323291396,5.20347701250445,816.62890436769,15.5037752650915,1.30480626070676,0.14557653786567,283.376783536585,149.704366106271,1432.5399,9.5412,1.1025262518628,53.14,13.6473356063719,0.769986111098609,37.64501,1983-09-27
"KS_Clint_0682_Rep1","KS_Clint_0682_Rep1","KS_MMI_Site154","Other","Other",-96.06888,968.258227816767,"eco3_28",978.426001292683,37.9945,0.959901323291396,5.20347701250445,816.62890436769,15.5037752650915,1.30480626070676,0.14557653786567,283.376783536585,149.704366106271,1432.5399,9.5412,1.1025262518628,53.14,13.6473356063719,0.769986111098609,37.64501,1982-05-05
"KS_Liz_3630_Rep1","KS_Liz_3630_Rep1","KS_MMI_Site155","Other","SomeStrs",-98.191859,795.735698095633,"eco3_27",795.735698095633,17.4654,2.36332702636998,12.8158435821991,953.377559474494,16.0170001983667,6.28154456148657,0.282750010489999,495.440699491064,181.051023789798,7.6041,51.5965,1.09155404567759,0.92,13.6642796521482,0.0431500002742336,37.646389,2018-06-05
"KS_Liz_3431_Rep1","KS_Liz_3431_Rep1","KS_MMI_Site156","Strs","HighStrs",-95.23382,1106.09805108686,"eco3_40",1112.11442218992,37.6382,0.674166977405367,3.3196148872379,877.307904386799,1.59396398067506,1.4558501290235,0.0708390027284686,289.530487726098,87.4826534021459,132.534,8.9186,1.77314102649548,7.72,13.7613436793928,0.330931007862188,37.6535,2012-07-10
"KS_Clint_2094_Rep1","KS_Clint_2094_Rep1","KS_MMI_Site157","No","HighStrs",-99.75263,424.421548038465,"eco3_27",586.666682524174,22.0442,1.7533936568853,8.8678153308294,881.43395797202,12.8085882615834,8.02278757997539,0.117078042099826,726.790898468977,180.124514929632,74925.1863,34.9312,1.2572105365834,3.7,12.9673553854754,0.320262797801899,37.65604,1980-09-23
"KS_Clint_2095_Rep1","KS_Clint_2095_Rep1","KS_MMI_Site157","Strs","HighStrs",-99.75263,424.421548038465,"eco3_27",586.666682524174,22.0442,1.7533936568853,8.8678153308294,881.43395797202,12.8085882615834,8.02278757997539,0.117078042099826,726.790898468977,180.124514929632,74925.1863,34.9312,1.2572105365834,3.7,12.9673553854754,0.320262797801899,37.65604,1981-05-15
"KS_Clint_1755_Rep1","KS_Clint_1755_Rep1","KS_MMI_Site158","Strs","Strs",-96.32936,988.686635336376,"eco3_28",990.300295421592,37.786,0.992452650127976,5.43129120086931,821.763465566487,2.93347276419753,1.2241252935576,0.194624068755425,349.700819542947,161.43811310695,70.8975,8.9654,1.63710090357499,3.15,13.5577653434463,1.065847326734,37.66252,2014-08-13
"KS_Clint_1754_Rep1","KS_Clint_1754_Rep1","KS_MMI_Site158","No","Strs",-96.32936,988.686635336376,"eco3_28",990.300295421592,37.786,0.992452650127976,5.43129120086931,821.763465566487,2.93347276419753,1.2241252935576,0.194624068755425,349.700819542947,161.43811310695,70.8975,8.9654,1.63710090357499,3.15,13.5577653434463,1.065847326734,37.66252,1992-07-15
"KS_Liz_3241_Rep1","KS_Liz_3241_Rep1","KS_MMI_Site159","Other","SomeStrs",-95.83277,990.226238085747,"eco3_40",1043.97997158487,36.902,1.17513867880757,6.24013463947676,828.620037178167,12.8348931306201,1.57050298800694,0.0945599268011868,265.050256164711,126.613468357162,2204.3583,11.3306,1.14725303253292,62.75,13.7036719515202,0.493862389340296,37.66891,2007-09-18
"KS_Clint_1829_Rep1","KS_Clint_1829_Rep1","KS_MMI_Site160","Strs","Strs",-97.94623,792.719379393011,"eco3_27",801.821778120352,17.016,2.27250234407943,11.6689829773655,954.766544307254,7.5275689790411,7.5767111609987,0.170933003887873,439.098962818004,169.275840639505,296.667,53.845,2.54596048488258,14.91,13.8107101315069,0.437487066011712,37.67593,2004-11-10
"KS_Liz_3231_Rep1","KS_Liz_3231_Rep1","KS_MMI_Site161","Strs","HighStrs",-97.40632,857.008080122063,"eco3_27",859.973336842601,20.9324,2.36332702636777,12.8158435821571,997.969762866315,16.0170001983506,10.7620461841151,0.282750010490646,396.516361922714,153.134372993683,78.2217,46.9146,1.09155404567861,5.89,13.8097434201225,0.0431500002741838,37.67851,2007-07-17
"KS_Clint_1751_Rep1","KS_Clint_1751_Rep1","KS_MMI_Site162","Other","Other",-96.28914,981.319185001339,"eco3_28",990.692624271552,38.0188,0.998921784281795,5.4545592950158,808.148797187004,8.71799278650862,1.18075188319206,0.180625146439581,330.683737068966,150.623635311102,251.8596,9.0133,1.39590243943965,12.88,13.5268278303017,0.976582733289167,37.6863,1992-07-15
"KS_Clint_1828_Rep1","KS_Clint_1828_Rep1","KS_MMI_Site164","Strs","Strs",-97.96299,792.128516553816,"eco3_27",798.657208491965,16.7719,2.28884843787745,11.8339279936808,955.585435239245,7.96966487867738,7.61620452853906,0.17783590146501,446.593584672435,168.957990142406,272.0745,54.3079,2.77347275544499,14.91,13.8000775367738,0.321141985249206,37.69021,2004-11-10
"KS_Liz_3274_Rep1","KS_Liz_3274_Rep1","KS_MMI_Site165","Other","Other",-98.66438,690.044576017772,"eco3_27",696.679141567029,21.6699,2.24310399640448,11.9780018707854,973.180290320662,13.9906621062319,6.36044886667857,0.0788972003916241,566.055177536232,166.417545957523,60.5124,45.9053,1.15234470885688,3.35,13.3975552026812,0.0202591508418988,37.6907,2008-05-12
"KS_Liz_3626_Rep1","KS_Liz_3626_Rep1","KS_MMI_Site166","Strs","HighStrs",-97.77507,741.84420542721,"eco3_27",823.480511011316,19.3856,2.04858490254954,10.8494039811632,992.37841366096,12.4503146806223,12.7903155136638,0.137698614716732,416.711570014144,147.260741632787,2564.622,51.0957,1.87819428541726,14.36,13.8010565253182,1.35666528389282,37.690888,2018-07-24
"KS_Liz_3626_Rep2","KS_Liz_3626_Rep2","KS_MMI_Site166","No","HighStrs",-97.77507,741.84420542721,"eco3_27",823.480511011316,19.3856,2.04858490254954,10.8494039811632,992.37841366096,12.4503146806223,12.7903155136638,0.137698614716732,416.711570014144,147.260741632787,2564.622,51.0957,1.87819428541726,14.36,13.8010565253182,1.35666528389282,37.690888,2018-07-24
"KS_Liz_3149_Rep1","KS_Liz_3149_Rep1","KS_MMI_Site167","Strs","HighStrs",-95.5257,1080.91837934249,"eco3_40",1082.01545854296,37.2942,0.717972484680426,3.5452137555755,910.378503869304,1.59419370024284,1.49247261140054,0.19400794055313,288.442552926526,86.6963775226342,88.9695,7.9051,1.7735026633873,4.18,13.7203217461395,0.978724192752756,37.69614,2006-09-19
"KS_Liz_3416_Rep1","KS_Liz_3416_Rep1","KS_MMI_Site168","Strs","Strs",-97.0265,909.334816692878,"eco3_27",950.349173725248,44.341,0.827632789262695,3.96656965011276,911.153722244251,4.11037252060644,0.988046523922813,0.0796643822354353,384.188128094059,152.15871927042,108.9504,10.7825,1.80630229443069,2.48,13.9135499567141,10.1641044574722,37.69857,2011-07-13
"KS_Liz_3441_Rep1","KS_Liz_3441_Rep1","KS_MMI_Site169","Ref","Ref",-96.69734,957.706106760704,"eco3_28",947.631599097357,44.6036,0.564999997615896,3.00250005721953,831.29364874759,1.54999995231786,1.08261629525744,0.0434999987483268,431.133858800774,167.480898703763,87.2757,10.1094,1.96000003814636,3.17,13.5169609670535,0.365000009536618,37.70317,2012-06-14
